method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000,11101,11101,00000,-4.0,-1.26,1.0,0.315,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-4.0,1.0,2,noiseless
plain_vqa,1,20,00000,11101,11101,00000,-4.0,-1.72,1.0,0.43,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-4.0,1.0,2,noiseless
plain_vqa,2,30,00000,11101,11101,00000,-4.0,-2.44,1.0,0.61,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-4.0,1.0,2,noiseless
plain_vqa,3,40,00000,11101,11101,00000,-4.0,-3.3,1.0,0.825,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-4.0,1.0,2,noiseless
plain_vqa,4,50,00000,11101,11101,00000,-4.0,-3.46,1.0,0.865,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-4.0,1.0,2,noiseless
ndar_vqa,0,10,00000,11101,11101,00000,-4.0,-2.3,1.0,0.575,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,1.0,2,noiseless
ndar_vqa,1,20,11101,11111,00010,11101,-4.0,-0.98,1.0,0.245,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,1.0,2,noiseless
ndar_vqa,2,30,00010,11011,11001,00010,-2.0,-1.46,0.5,0.365,1.0,-2.0,0.5,2.0,-4.0,1.0,4.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,1.0,2,noiseless
ndar_vqa,3,40,11001,10011,01010,11001,-4.0,-3.32,1.0,0.83,0.5,-4.0,1.0,4.0,-2.0,0.5,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,1.0,2,noiseless
ndar_vqa,4,50,01010,11111,10101,01010,-4.0,-0.88,1.0,0.22,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,1.0,2,noiseless
random_search,0,10,00000,10101,10101,00000,-4.0,-3.32,1.0,0.83,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-4.0,1.0,2,noiseless
random_search,1,20,00000,10101,10101,00000,-4.0,-2.88,1.0,0.72,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-4.0,1.0,2,noiseless
random_search,2,30,00000,10101,10101,00000,-4.0,-3.16,1.0,0.79,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-4.0,1.0,2,noiseless
random_search,3,40,00000,10101,10101,00000,-4.0,-3.26,1.0,0.815,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-4.0,1.0,2,noiseless
random_search,4,50,00000,10101,10101,00000,-4.0,-3.24,1.0,0.81,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-4.0,1.0,2,noiseless
ndar_no_opt,0,10,00000,11101,11101,00000,-4.0,-0.98,1.0,0.245,-0.0,-4.0,1.0,4.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-4.0,1.0,2,noiseless
ndar_no_opt,1,20,11101,10111,01010,11101,-4.0,-0.58,1.0,0.145,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-4.0,1.0,2,noiseless
ndar_no_opt,2,30,01010,10111,11101,01010,-4.0,-0.84,1.0,0.21,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-4.0,1.0,2,noiseless
ndar_no_opt,3,40,11101,10111,01010,11101,-4.0,-0.48,1.0,0.12,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-4.0,1.0,2,noiseless
ndar_no_opt,4,50,01010,10111,11101,01010,-4.0,-0.52,1.0,0.13,1.0,-4.0,1.0,4.0,-4.0,1.0,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-4.0,1.0,2,noiseless
