method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,10010010101110111111,10010010101110111111,00000000000000000000,-13.0,6.24,0.5652173913043478,-0.271304347826087,-0.0,-13.0,0.5652173913043478,13.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
plain_vqa,1,20,00000000000000000000,11000111010000101000,11000111010000101000,00000000000000000000,-10.0,4.59,0.43478260869565216,-0.19956521739130434,-0.0,-10.0,0.43478260869565216,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
plain_vqa,2,30,00000000000000000000,10001100000000010101,10001100000000010101,00000000000000000000,-10.0,4.65,0.43478260869565216,-0.2021739130434783,-0.0,-10.0,0.43478260869565216,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
plain_vqa,3,40,00000000000000000000,10101011000111011100,10101011000111011100,00000000000000000000,-11.0,3.41,0.4782608695652174,-0.1482608695652174,-0.0,-11.0,0.4782608695652174,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
plain_vqa,4,50,00000000000000000000,10101011000111011100,10101011000111011100,00000000000000000000,-11.0,3.38,0.4782608695652174,-0.14695652173913043,-0.0,-11.0,0.4782608695652174,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
plain_vqa,5,60,00000000000000000000,10001100000000010101,10001100000000010101,00000000000000000000,-10.0,3.23,0.43478260869565216,-0.14043478260869566,-0.0,-10.0,0.43478260869565216,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.5652173913043478,8,moderate_damping
ndar_vqa,0,10,00000000000000000000,01110001110101111011,01110001110101111011,00000000000000000000,-13.0,8.14,0.5652173913043478,-0.3539130434782609,-0.0,-13.0,0.5652173913043478,13.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-13.0,0.5652173913043478,8,moderate_damping
ndar_vqa,1,20,01110001110101111011,00000101011010000101,01110100101111111110,01110001110101111011,-12.0,4.38,0.5217391304347826,-0.19043478260869565,0.5652173913043478,-12.0,0.5217391304347826,12.0,-13.0,0.5652173913043478,13.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-13.0,0.5652173913043478,8,moderate_damping
ndar_vqa,2,30,01110100101111111110,00010111001010000110,01100011100101111000,01110100101111111110,-14.0,4.6,0.6086956521739131,-0.19999999999999998,0.5217391304347826,-14.0,0.6086956521739131,14.0,-12.0,0.5217391304347826,12.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-14.0,0.6086956521739131,8,moderate_damping
ndar_vqa,3,40,01100011100101111000,10110011011111111111,11010000111010000111,01100011100101111000,-10.0,4.33,0.43478260869565216,-0.1882608695652174,0.6086956521739131,-10.0,0.43478260869565216,10.0,-14.0,0.6086956521739131,14.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-14.0,0.6086956521739131,8,moderate_damping
