method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,11110101001010101100,11110101001010101100,00000000000000000000,-23.0,-6.78,0.5476190476190477,0.16142857142857142,-0.0,-23.0,0.5476190476190477,23.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-23.0,0.5476190476190477,3,strong_damping
plain_vqa,1,20,00000000000000000000,10110101101010001010,10110101101010001010,00000000000000000000,-24.0,-7.59,0.5714285714285714,0.18071428571428572,-0.0,-24.0,0.5714285714285714,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-24.0,0.5714285714285714,3,strong_damping
plain_vqa,2,30,00000000000000000000,10110101101010001010,10110101101010001010,00000000000000000000,-24.0,-7.72,0.5714285714285714,0.1838095238095238,-0.0,-24.0,0.5714285714285714,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-24.0,0.5714285714285714,3,strong_damping
plain_vqa,3,40,00000000000000000000,00111110100011111010,00111110100011111010,00000000000000000000,-24.0,-8.71,0.5714285714285714,0.2073809523809524,-0.0,-24.0,0.5714285714285714,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-24.0,0.5714285714285714,3,strong_damping
plain_vqa,4,50,00000000000000000000,00111110100011111010,00111110100011111010,00000000000000000000,-24.0,-8.6,0.5714285714285714,0.20476190476190476,-0.0,-24.0,0.5714285714285714,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-24.0,0.5714285714285714,3,strong_damping
plain_vqa,5,60,00000000000000000000,00010101010110110111,00010101010110110111,00000000000000000000,-29.0,-8.67,0.6904761904761905,0.20642857142857143,-0.0,-29.0,0.6904761904761905,29.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-29.0,0.6904761904761905,3,strong_damping
ndar_vqa,0,10,00000000000000000000,11110001010110110101,11110001010110110101,00000000000000000000,-34.0,-8.88,0.8095238095238095,0.21142857142857144,-0.0,-34.0,0.8095238095238095,34.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
ndar_vqa,1,20,11110001010110110101,11011010000110000000,00101011010000110101,11110001010110110101,-27.0,-7.39,0.6428571428571429,0.17595238095238094,0.8095238095238095,-27.0,0.6428571428571429,27.0,-34.0,0.8095238095238095,34.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
ndar_vqa,2,30,00101011010000110101,11011010000110000001,11110001010110110100,00101011010000110101,-27.0,-9.55,0.6428571428571429,0.2273809523809524,0.6428571428571429,-27.0,0.6428571428571429,27.0,-27.0,0.6428571428571429,27.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
ndar_vqa,3,40,11110001010110110100,11011010000010000001,00101011010100110101,11110001010110110100,-34.0,-8.62,0.8095238095238095,0.20523809523809522,0.6428571428571429,-34.0,0.8095238095238095,34.0,-27.0,0.6428571428571429,27.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
ndar_vqa,4,50,00101011010100110101,10101001000010000011,10000010010110110110,00101011010100110101,-31.0,-9.8,0.7380952380952381,0.23333333333333334,0.8095238095238095,-31.0,0.7380952380952381,31.0,-34.0,0.8095238095238095,34.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
ndar_vqa,5,60,10000010010110110110,00000001100011000001,10000011110101110111,10000010010110110110,-26.0,-8.98,0.6190476190476191,0.2138095238095238,0.7380952380952381,-26.0,0.6190476190476191,26.0,-31.0,0.7380952380952381,31.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.8095238095238095,3,strong_damping
random_search,0,10,00000000000000000000,11010110101100001001,11010110101100001001,00000000000000000000,-28.0,-8.59,0.6666666666666666,0.20452380952380952,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-28.0,0.6666666666666666,3,strong_damping
random_search,1,20,00000000000000000000,11010110101100001001,11010110101100001001,00000000000000000000,-28.0,-8.6,0.6666666666666666,0.20476190476190476,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-28.0,0.6666666666666666,3,strong_damping
random_search,2,30,00000000000000000000,11010110101100001001,11010110101100001001,00000000000000000000,-28.0,-8.62,0.6666666666666666,0.20523809523809522,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-28.0,0.6666666666666666,3,strong_damping
random_search,3,40,00000000000000000000,10000010011100110111,10000010011100110111,00000000000000000000,-30.0,-7.74,0.7142857142857143,0.1842857142857143,-0.0,-30.0,0.7142857142857143,30.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-30.0,0.7142857142857143,3,strong_damping
random_search,4,50,00000000000000000000,10000010011100110111,10000010011100110111,00000000000000000000,-30.0,-7.77,0.7142857142857143,0.185,-0.0,-30.0,0.7142857142857143,30.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-30.0,0.7142857142857143,3,strong_damping
random_search,5,60,00000000000000000000,10000010011100110111,10000010011100110111,00000000000000000000,-30.0,-7.8,0.7142857142857143,0.18571428571428572,-0.0,-30.0,0.7142857142857143,30.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-30.0,0.7142857142857143,3,strong_damping
ndar_no_opt,0,10,00000000000000000000,01101010100001001000,01101010100001001000,00000000000000000000,-25.0,-7.66,0.5952380952380952,0.1823809523809524,-0.0,-25.0,0.5952380952380952,25.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.5952380952380952,3,strong_damping
ndar_no_opt,1,20,01101010100001001000,00010110001010101100,01111100101011100100,01101010100001001000,-27.0,-8.12,0.6428571428571429,0.1933333333333333,0.5952380952380952,-27.0,0.6428571428571429,27.0,-25.0,0.5952380952380952,25.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-27.0,0.6428571428571429,3,strong_damping
