method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,11011100101011000100,11011100101011000100,00000000000000000000,-32.0,-8.65,0.7619047619047619,0.20595238095238097,-0.0,-32.0,0.7619047619047619,32.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-32.0,0.7619047619047619,3,noiseless
plain_vqa,1,20,00000000000000000000,11010110101010001011,11010110101010001011,00000000000000000000,-25.0,-9.73,0.5952380952380952,0.2316666666666667,-0.0,-25.0,0.5952380952380952,25.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-32.0,0.7619047619047619,3,noiseless
plain_vqa,2,30,00000000000000000000,11010110101011001011,11010110101011001011,00000000000000000000,-32.0,-10.49,0.7619047619047619,0.24976190476190477,-0.0,-32.0,0.7619047619047619,32.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-32.0,0.7619047619047619,3,noiseless
plain_vqa,3,40,00000000000000000000,11011100101001001100,11011100101001001100,00000000000000000000,-32.0,-11.83,0.7619047619047619,0.2816666666666667,-0.0,-32.0,0.7619047619047619,32.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-32.0,0.7619047619047619,3,noiseless
plain_vqa,4,50,00000000000000000000,11010110101001001011,11010110101001001011,00000000000000000000,-33.0,-13.04,0.7857142857142857,0.31047619047619046,-0.0,-33.0,0.7857142857142857,33.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-33.0,0.7857142857142857,3,noiseless
plain_vqa,5,60,00000000000000000000,11010110101011001011,11010110101011001011,00000000000000000000,-32.0,-12.67,0.7619047619047619,0.30166666666666664,-0.0,-32.0,0.7619047619047619,32.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-33.0,0.7857142857142857,3,noiseless
ndar_vqa,0,10,00000000000000000000,11010000101001000001,11010000101001000001,00000000000000000000,-31.0,-8.92,0.7380952380952381,0.2123809523809524,-0.0,-31.0,0.7380952380952381,31.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-31.0,0.7380952380952381,3,noiseless
ndar_vqa,1,20,11010000101001000001,01100101011011110100,10110101110010110101,11010000101001000001,-24.0,-8.67,0.5714285714285714,0.20642857142857143,0.7380952380952381,-24.0,0.5714285714285714,24.0,-31.0,0.7380952380952381,31.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-31.0,0.7380952380952381,3,noiseless
ndar_vqa,2,30,10110101110010110101,00001001011001110100,10111100101011000001,10110101110010110101,-28.0,-9.02,0.6666666666666666,0.21476190476190476,0.5714285714285714,-28.0,0.6666666666666666,28.0,-24.0,0.5714285714285714,24.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-31.0,0.7380952380952381,3,noiseless
ndar_vqa,3,40,10111100101011000001,10010111011110011011,00101011110101011010,10111100101011000001,-23.0,-8.5,0.5476190476190477,0.20238095238095238,0.6666666666666666,-23.0,0.5476190476190477,23.0,-28.0,0.6666666666666666,28.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-31.0,0.7380952380952381,3,noiseless
