method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0100000,0100000,0000000,-2.0,3.2,1.0,-1.6,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,moderate_damping
plain_vqa,1,20,0000000,0100000,0100000,0000000,-2.0,2.9,1.0,-1.45,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,moderate_damping
plain_vqa,2,30,0000000,0100000,0100000,0000000,-2.0,1.96,1.0,-0.98,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,moderate_damping
plain_vqa,3,40,0000000,0100000,0100000,0000000,-2.0,1.92,1.0,-0.96,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,moderate_damping
plain_vqa,4,50,0000000,0100000,0100000,0000000,-2.0,1.82,1.0,-0.91,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,moderate_damping
ndar_vqa,0,10,0000000,0100000,0100000,0000000,-2.0,3.86,1.0,-1.93,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,moderate_damping
ndar_vqa,1,20,0100000,0111000,0011000,0100000,0.0,2.76,-0.0,-1.38,1.0,0.0,-0.0,0.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,moderate_damping
ndar_vqa,2,30,0011000,0111000,0100000,0011000,-2.0,3.56,1.0,-1.78,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,moderate_damping
ndar_vqa,3,40,0100000,1111111,1011111,0100000,-2.0,2.5,1.0,-1.25,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,moderate_damping
ndar_vqa,4,50,1011111,1111111,0100000,1011111,-2.0,2.14,1.0,-1.07,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,moderate_damping
random_search,0,10,0000000,0100000,0100000,0000000,-2.0,2.96,1.0,-1.48,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,moderate_damping
random_search,1,20,0000000,1011111,1011111,0000000,-2.0,2.64,1.0,-1.32,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,moderate_damping
random_search,2,30,0000000,1011111,1011111,0000000,-2.0,2.0,1.0,-1.0,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,moderate_damping
random_search,3,40,0000000,1011111,1011111,0000000,-2.0,2.0,1.0,-1.0,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,moderate_damping
random_search,4,50,0000000,1011111,1011111,0000000,-2.0,2.02,1.0,-1.01,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,moderate_damping
ndar_no_opt,0,10,0000000,0100000,0100000,0000000,-2.0,3.96,1.0,-1.98,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,moderate_damping
ndar_no_opt,1,20,0100000,0000000,0100000,0100000,-2.0,3.82,1.0,-1.91,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,moderate_damping
ndar_no_opt,2,30,0100000,0000000,0100000,0100000,-2.0,3.78,1.0,-1.89,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,moderate_damping
ndar_no_opt,3,40,0100000,0000000,0100000,0100000,-2.0,3.72,1.0,-1.86,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,moderate_damping
ndar_no_opt,4,50,0100000,0000000,0100000,0100000,-2.0,3.74,1.0,-1.87,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,moderate_damping
