method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,00100000110111000000,00100000110111000000,00000000000000000000,-12.0,4.22,0.6,-0.211,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
plain_vqa,1,20,00000000000000000000,10000000000110010000,10000000000110010000,00000000000000000000,-12.0,4.34,0.6,-0.217,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
plain_vqa,2,30,00000000000000000000,10000000000110010000,10000000000110010000,00000000000000000000,-12.0,4.29,0.6,-0.2145,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
plain_vqa,3,40,00000000000000000000,10000000000110010000,10000000000110010000,00000000000000000000,-12.0,4.33,0.6,-0.2165,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
plain_vqa,4,50,00000000000000000000,10000000000110010000,10000000000110010000,00000000000000000000,-12.0,4.43,0.6,-0.22149999999999997,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
plain_vqa,5,60,00000000000000000000,10000000000110010000,10000000000110010000,00000000000000000000,-12.0,4.54,0.6,-0.227,-0.0,-12.0,0.6,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.6,0,default_noise
ndar_vqa,0,10,00000000000000000000,00100010000010011010,00100010000010011010,00000000000000000000,-8.0,6.71,0.4,-0.3355,-0.0,-8.0,0.4,8.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,0.4,0,default_noise
ndar_vqa,1,20,00100010000010011010,10000010000000001101,10100000000010010111,00100010000010011010,-11.0,5.15,0.55,-0.2575,0.4,-11.0,0.55,11.0,-8.0,0.4,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-11.0,0.55,0,default_noise
ndar_vqa,2,30,10100000000010010111,00011110001010010000,10111110001000000111,10100000000010010111,-16.0,7.12,0.8,-0.356,0.55,-16.0,0.8,16.0,-11.0,0.55,11.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-16.0,0.8,0,default_noise
ndar_vqa,3,40,10111110001000000111,00100001101010011111,10011111100010011000,10111110001000000111,-8.0,7.29,0.4,-0.3645,0.8,-8.0,0.4,8.0,-16.0,0.8,16.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-16.0,0.8,0,default_noise
