method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0110111,0110111,0000000,-2.0,1.72,1.0,-0.86,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,strong_damping
plain_vqa,1,20,0000000,0110111,0110111,0000000,-2.0,1.16,1.0,-0.58,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,strong_damping
plain_vqa,2,30,0000000,0110111,0110111,0000000,-2.0,0.78,1.0,-0.39,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,strong_damping
plain_vqa,3,40,0000000,0001001,0001001,0000000,-2.0,0.36,1.0,-0.18,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,strong_damping
plain_vqa,4,50,0000000,0001001,0001001,0000000,-2.0,0.1,1.0,-0.05,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,strong_damping
ndar_vqa,0,10,0000000,0010100,0010100,0000000,-2.0,1.78,1.0,-0.89,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,strong_damping
ndar_vqa,1,20,0010100,0100101,0110001,0010100,-2.0,0.96,1.0,-0.48,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,strong_damping
ndar_vqa,2,30,0110001,0100101,0010100,0110001,-2.0,1.24,1.0,-0.62,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,strong_damping
ndar_vqa,3,40,0010100,0010101,0000001,0010100,-2.0,0.82,1.0,-0.41,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,strong_damping
ndar_vqa,4,50,0000001,0100000,0100001,0000001,-2.0,0.68,1.0,-0.34,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,strong_damping
random_search,0,10,0000000,1001000,1001000,0000000,-2.0,0.82,1.0,-0.41,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,strong_damping
random_search,1,20,0000000,1001000,1001000,0000000,-2.0,0.82,1.0,-0.41,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,strong_damping
random_search,2,30,0000000,1001000,1001000,0000000,-2.0,0.84,1.0,-0.42,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,strong_damping
random_search,3,40,0000000,1001000,1001000,0000000,-2.0,0.88,1.0,-0.44,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,strong_damping
random_search,4,50,0000000,1001000,1001000,0000000,-2.0,0.9,1.0,-0.45,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,strong_damping
ndar_no_opt,0,10,0000000,0110001,0110001,0000000,-2.0,1.7,1.0,-0.85,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,strong_damping
ndar_no_opt,1,20,0110001,1111001,1001000,0110001,-2.0,1.66,1.0,-0.83,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,strong_damping
ndar_no_opt,2,30,1001000,1111001,0110001,1001000,-2.0,1.98,1.0,-0.99,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,strong_damping
ndar_no_opt,3,40,0110001,1111001,1001000,0110001,-2.0,1.66,1.0,-0.83,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,strong_damping
ndar_no_opt,4,50,1001000,1111001,0110001,1001000,-2.0,2.0,1.0,-1.0,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,strong_damping
