label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_4,1,1.34,1.42,1.34,1.4110673659011126,0.15,1.34,1
NDAR_VQA_step_4,2,1.04,1.72,1.14,10.97210068099391,0.13985797296552485,1.04,2
NDAR_VQA_step_4,3,1.16,1.28,1.02,5.124132552256483,0.13424620340351448,1.04,2
NDAR_VQA_step_4,4,1.08,1.28,1.22,1.2173545139757345,0.13040168401350324,1.04,2
NDAR_VQA_step_4,5,1.18,1.18,1.32,2.905238341475082,0.12749562686859503,1.04,2
NDAR_VQA_step_4,6,0.94,0.96,1.62,13.950667015338675,0.1251693459088872,0.94,6
NDAR_VQA_step_4,7,0.88,1.32,0.92,8.587616748246845,0.12323564912720256,0.88,7
NDAR_VQA_step_4,8,0.84,0.92,0.72,4.3521098159910165,0.12158476798279637,0.84,8
NDAR_VQA_step_4,9,0.88,1.04,0.82,4.844611270973687,0.12014695418838521,0.84,8
NDAR_VQA_step_4,10,0.9,0.82,0.96,3.1159163970486223,0.11887519957207077,0.84,8
