label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_5,1,-0.94140625,-0.73046875,-0.4609375,4.017934647069935,0.15,-0.94140625,1
NDAR_VQA_step_5,2,-1.40234375,-0.4453125,-0.80859375,5.808189213147925,0.13985797296552485,-1.40234375,2
NDAR_VQA_step_5,3,-1.12109375,-1.2578125,0.00390625,21.01578161585613,0.13424620340351448,-1.40234375,2
NDAR_VQA_step_5,4,-1.0234375,-0.94921875,-1.1953125,4.219902204490369,0.13040168401350324,-1.40234375,2
NDAR_VQA_step_5,5,-0.84375,-0.8984375,-1.22265625,5.686274756131162,0.12749562686859503,-1.40234375,2
NDAR_VQA_step_5,6,-1.04296875,-1.29296875,-1.11328125,3.2099989161840425,0.1251693459088872,-1.40234375,2
NDAR_VQA_step_5,7,-1.4609375,-0.8671875,-1.70703125,15.23867264690545,0.12323564912720256,-1.4609375,7
NDAR_VQA_step_5,8,-1.5625,-1.4296875,-1.33984375,1.6523182606387228,0.12158476798279637,-1.5625,8
NDAR_VQA_step_5,9,-1.58203125,-1.51171875,-1.87109375,6.688367048855832,0.12014695418838521,-1.58203125,9
NDAR_VQA_step_5,10,-2.01171875,-1.53125,-2.0703125,10.139881139717383,0.11887519957207077,-2.01171875,10
