method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,01001101101101110000,01001101101101110000,00000000000000000000,-26.0,-9.53,0.6666666666666666,0.24435897435897433,-0.0,-26.0,0.6666666666666666,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.6666666666666666,2,noiseless
plain_vqa,1,20,00000000000000000000,01001001100110110111,01001001100110110111,00000000000000000000,-25.0,-8.14,0.6410256410256411,0.20871794871794874,-0.0,-25.0,0.6410256410256411,25.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.6666666666666666,2,noiseless
plain_vqa,2,30,00000000000000000000,01001100101101110011,01001100101101110011,00000000000000000000,-25.0,-7.86,0.6410256410256411,0.20153846153846156,-0.0,-25.0,0.6410256410256411,25.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.6666666666666666,2,noiseless
plain_vqa,3,40,00000000000000000000,01001000110100110011,01001000110100110011,00000000000000000000,-23.0,-7.59,0.5897435897435898,0.1946153846153846,-0.0,-23.0,0.5897435897435898,23.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.6666666666666666,2,noiseless
plain_vqa,4,50,00000000000000000000,11011111101001101100,11011111101001101100,00000000000000000000,-21.0,-9.37,0.5384615384615384,0.24025641025641023,-0.0,-21.0,0.5384615384615384,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.6666666666666666,2,noiseless
plain_vqa,5,60,00000000000000000000,01001011101101101011,01001011101101101011,00000000000000000000,-30.0,-8.12,0.7692307692307693,0.20820512820512818,-0.0,-30.0,0.7692307692307693,30.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.7692307692307693,2,noiseless
ndar_vqa,0,10,00000000000000000000,00110110101110011100,00110110101110011100,00000000000000000000,-25.0,-8.43,0.6410256410256411,0.21615384615384614,-0.0,-25.0,0.6410256410256411,25.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-25.0,0.6410256410256411,2,noiseless
ndar_vqa,1,20,00110110101110011100,00000110110011010111,00110000011101001011,00110110101110011100,-19.0,-6.13,0.48717948717948717,0.15717948717948718,0.6410256410256411,-19.0,0.48717948717948717,19.0,-25.0,0.6410256410256411,25.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-25.0,0.6410256410256411,2,noiseless
ndar_vqa,2,30,00110000011101001011,01000110000100000111,01110110011001001100,00110000011101001011,-28.0,-9.06,0.717948717948718,0.23230769230769233,0.48717948717948717,-28.0,0.717948717948718,28.0,-19.0,0.48717948717948717,19.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.717948717948718,2,noiseless
ndar_vqa,3,40,01110110011001001100,01000000100010000110,00110110111011001010,01110110011001001100,-19.0,-3.86,0.48717948717948717,0.09897435897435897,0.717948717948718,-19.0,0.48717948717948717,19.0,-28.0,0.717948717948718,28.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.717948717948718,2,noiseless
ndar_vqa,4,50,00110110111011001010,00011011010100111011,00101101101111110001,00110110111011001010,-24.0,-6.96,0.6153846153846154,0.17846153846153845,0.48717948717948717,-24.0,0.6153846153846154,24.0,-19.0,0.48717948717948717,19.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.717948717948718,2,noiseless
ndar_vqa,5,60,00101101101111110001,11100101011001100000,11001000110110010001,00101101101111110001,-27.0,-7.07,0.6923076923076923,0.1812820512820513,0.6153846153846154,-27.0,0.6923076923076923,27.0,-24.0,0.6153846153846154,24.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.717948717948718,2,noiseless
