label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_3,1,6.15,6.15,6.55,14.60593486680441,0.15,6.15,1
NDAR_VQA_step_3,2,6.16,5.8,6.32,20.36464020345083,0.13985797296552485,6.15,1
NDAR_VQA_step_3,3,5.63,5.88,6.3,17.13593891819121,0.13424620340351448,5.63,3
NDAR_VQA_step_3,4,5.87,5.87,6.71,35.28228579139338,0.13040168401350324,5.63,3
NDAR_VQA_step_3,5,5.9,6.08,5.57,21.909653780951903,0.12749562686859503,5.63,3
NDAR_VQA_step_3,6,5.29,6.2,5.15,45.94644808634338,0.1251693459088872,5.29,6
NDAR_VQA_step_3,7,5.15,5.57,5.21,16.000250097951177,0.12323564912720256,5.15,7
NDAR_VQA_step_3,8,5.03,5.3,5.05,11.262154104341963,0.12158476798279637,5.03,8
NDAR_VQA_step_3,9,5.31,5.47,5.38,4.102894701614525,0.12014695418838521,5.03,8
NDAR_VQA_step_3,10,4.79,4.79,5.47,31.33129033173196,0.11887519957207077,4.79,10
