method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000,00011,00011,00000,-2.0,0.36,1.0,-0.18,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,0,noiseless
plain_vqa,1,20,00000,00011,00011,00000,-2.0,-1.06,1.0,0.53,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,0,noiseless
plain_vqa,2,30,00000,00011,00011,00000,-2.0,-1.88,1.0,0.94,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,0,noiseless
plain_vqa,3,40,00000,00011,00011,00000,-2.0,-2.0,1.0,1.0,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,0,noiseless
plain_vqa,4,50,00000,00011,00011,00000,-2.0,-1.96,1.0,0.98,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,0,noiseless
ndar_vqa,0,10,00000,00011,00011,00000,-2.0,0.56,1.0,-0.28,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,0,noiseless
ndar_vqa,1,20,00011,00000,00011,00011,-2.0,0.2,1.0,-0.1,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,0,noiseless
ndar_vqa,2,30,00011,01011,01000,00011,-2.0,-0.6,1.0,0.3,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,0,noiseless
ndar_vqa,3,40,01000,01011,00011,01000,-2.0,-0.82,1.0,0.41,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,0,noiseless
ndar_vqa,4,50,00011,01011,01000,00011,-2.0,-1.18,1.0,0.59,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,0,noiseless
random_search,0,10,00000,11110,11110,00000,-2.0,-1.8,1.0,0.9,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,0,noiseless
random_search,1,20,00000,10110,10110,00000,-2.0,-1.92,1.0,0.96,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,0,noiseless
random_search,2,30,00000,10110,10110,00000,-2.0,-1.72,1.0,0.86,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,0,noiseless
random_search,3,40,00000,11110,11110,00000,-2.0,-1.8,1.0,0.9,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,0,noiseless
random_search,4,50,00000,11110,11110,00000,-2.0,-1.8,1.0,0.9,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,0,noiseless
ndar_no_opt,0,10,00000,00011,00011,00000,-2.0,1.5,1.0,-0.75,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,0,noiseless
ndar_no_opt,1,20,00011,01011,01000,00011,-2.0,1.32,1.0,-0.66,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,0,noiseless
ndar_no_opt,2,30,01000,00100,01100,01000,-2.0,0.1,1.0,-0.05,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,0,noiseless
ndar_no_opt,3,40,01100,00101,01001,01100,-2.0,-1.7,1.0,0.85,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,0,noiseless
ndar_no_opt,4,50,01001,00101,01100,01001,-2.0,-1.04,1.0,0.52,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,0,noiseless
