label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,-3.0,-3.24,-2.56,7.167829363048329,0.15,-3.0,1
NDAR_VQA_step_2,2,-3.08,-3.3,-3.1,2.261063558348497,0.13985797296552485,-3.08,2
NDAR_VQA_step_2,3,-3.36,-3.28,-3.24,0.4711161403445039,0.13424620340351448,-3.36,3
NDAR_VQA_step_2,4,-3.44,-3.42,-2.98,5.3350621236225955,0.13040168401350324,-3.44,4
NDAR_VQA_step_2,5,-3.62,-3.4,-3.26,1.7362119913331113,0.12749562686859503,-3.62,5
NDAR_VQA_step_2,6,-3.64,-3.56,-3.36,2.5263994448530998,0.1251693459088872,-3.64,6
NDAR_VQA_step_2,7,-3.66,-3.62,-3.5,1.539624783525575,0.12323564912720256,-3.66,7
NDAR_VQA_step_2,8,-3.6,-3.78,-3.46,4.161412930430001,0.12158476798279637,-3.66,7
NDAR_VQA_step_2,9,-3.54,-3.68,-3.66,0.26320081782598237,0.12014695418838521,-3.66,7
NDAR_VQA_step_2,10,-3.82,-3.62,-3.72,1.330083007873808,0.11887519957207077,-3.82,10
