method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0100000,0100000,0000000,-2.0,2.58,1.0,-1.29,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,strong_damping
plain_vqa,1,20,0000000,0100000,0100000,0000000,-2.0,2.1,1.0,-1.05,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,strong_damping
plain_vqa,2,30,0000000,0100000,0100000,0000000,-2.0,2.12,1.0,-1.06,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,strong_damping
plain_vqa,3,40,0000000,0100000,0100000,0000000,-2.0,2.16,1.0,-1.08,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,strong_damping
plain_vqa,4,50,0000000,0100000,0100000,0000000,-2.0,2.16,1.0,-1.08,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,1,strong_damping
ndar_vqa,0,10,0000000,0100000,0100000,0000000,-2.0,2.7,1.0,-1.35,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,strong_damping
ndar_vqa,1,20,0100000,0000000,0100000,0100000,-2.0,3.02,1.0,-1.51,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,strong_damping
ndar_vqa,2,30,0100000,1111111,1011111,0100000,-2.0,2.76,1.0,-1.38,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,strong_damping
ndar_vqa,3,40,1011111,1111111,0100000,1011111,-2.0,2.66,1.0,-1.33,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,strong_damping
ndar_vqa,4,50,0100000,1111111,1011111,0100000,-2.0,2.38,1.0,-1.19,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,1,strong_damping
random_search,0,10,0000000,1011111,1011111,0000000,-2.0,3.42,1.0,-1.71,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,strong_damping
random_search,1,20,0000000,0100000,0100000,0000000,-2.0,2.94,1.0,-1.47,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,strong_damping
random_search,2,30,0000000,0100000,0100000,0000000,-2.0,3.0,1.0,-1.5,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,strong_damping
random_search,3,40,0000000,0100000,0100000,0000000,-2.0,3.02,1.0,-1.51,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,strong_damping
random_search,4,50,0000000,0100000,0100000,0000000,-2.0,3.0,1.0,-1.5,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,1,strong_damping
ndar_no_opt,0,10,0000000,1011111,1011111,0000000,-2.0,3.1,1.0,-1.55,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,strong_damping
ndar_no_opt,1,20,1011111,0000000,1011111,1011111,-2.0,3.24,1.0,-1.62,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,strong_damping
ndar_no_opt,2,30,1011111,0000000,1011111,1011111,-2.0,3.26,1.0,-1.63,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,strong_damping
ndar_no_opt,3,40,1011111,0000000,1011111,1011111,-2.0,3.26,1.0,-1.63,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,strong_damping
ndar_no_opt,4,50,1011111,0000000,1011111,1011111,-2.0,3.3,1.0,-1.65,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,1,strong_damping
