method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,10101101101001010001,10101101101001010001,00000000000000000000,-26.0,-7.43,0.65,0.18575,-0.0,-26.0,0.65,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.65,7,moderate_damping
plain_vqa,1,20,00000000000000000000,11110110010011011001,11110110010011011001,00000000000000000000,-28.0,-6.87,0.7,0.17175,-0.0,-28.0,0.7,28.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,7,moderate_damping
plain_vqa,2,30,00000000000000000000,10101101110001010001,10101101110001010001,00000000000000000000,-22.0,-7.51,0.55,0.18775,-0.0,-22.0,0.55,22.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,7,moderate_damping
plain_vqa,3,40,00000000000000000000,01110110010001011101,01110110010001011101,00000000000000000000,-27.0,-8.04,0.675,0.20099999999999998,-0.0,-27.0,0.675,27.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,7,moderate_damping
plain_vqa,4,50,00000000000000000000,01110110010001011101,01110110010001011101,00000000000000000000,-27.0,-9.17,0.675,0.22925,-0.0,-27.0,0.675,27.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,7,moderate_damping
plain_vqa,5,60,00000000000000000000,01000010010000011110,01000010010000011110,00000000000000000000,-27.0,-9.3,0.675,0.2325,-0.0,-27.0,0.675,27.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,7,moderate_damping
ndar_vqa,0,10,00000000000000000000,01010010010011101110,01010010010011101110,00000000000000000000,-24.0,-6.47,0.6,0.16175,-0.0,-24.0,0.6,24.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-24.0,0.6,7,moderate_damping
ndar_vqa,1,20,01010010010011101110,11111001110111100101,10101011100100001011,01010010010011101110,-26.0,-7.74,0.65,0.1935,0.6,-26.0,0.65,26.0,-24.0,0.6,24.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-26.0,0.65,7,moderate_damping
ndar_vqa,2,30,10101011100100001011,11100011111010000101,01001000011110001110,10101011100100001011,-23.0,-6.05,0.575,0.15125,0.65,-23.0,0.575,23.0,-26.0,0.65,26.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-26.0,0.65,7,moderate_damping
ndar_vqa,3,40,01001000011110001110,11100011111011000100,10101011100101001010,01001000011110001110,-22.0,-5.46,0.55,0.1365,0.575,-22.0,0.55,22.0,-23.0,0.575,23.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-26.0,0.65,7,moderate_damping
