label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
NDAR_NO_OPT_step_3,0,0010111,1110100,4.0,-8.0,-2.0,0111011
NDAR_NO_OPT_step_3,1,1010011,1100101,8.0,-2.0,-4.0,0101010
NDAR_NO_OPT_step_3,2,1001110,0111001,6.0,-2.0,-3.0,1110110
NDAR_NO_OPT_step_3,3,0000111,1110000,4.0,-4.0,-2.0,0111111
NDAR_NO_OPT_step_3,4,1010111,1110101,6.0,-6.0,-3.0,0111010
NDAR_NO_OPT_step_3,5,1010011,1100101,8.0,-2.0,-4.0,0101010
NDAR_NO_OPT_step_3,6,1010011,1100101,8.0,-2.0,-4.0,0101010
NDAR_NO_OPT_step_3,7,0010011,1100100,8.0,-2.0,-4.0,0101011
NDAR_NO_OPT_step_3,8,1010100,0010101,4.0,-6.0,-2.0,1011010
NDAR_NO_OPT_step_3,9,1010011,1100101,8.0,-2.0,-4.0,0101010
NDAR_NO_OPT_step_3,10,1000011,1100001,8.0,-2.0,-4.0,0101110
NDAR_NO_OPT_step_3,11,1010101,1010101,2.0,-8.0,-1.0,0011010
NDAR_NO_OPT_step_3,12,0100000,0000010,2.0,-2.0,-1.0,1001101
NDAR_NO_OPT_step_3,13,1000001,1000001,4.0,-8.0,-2.0,0001110
NDAR_NO_OPT_step_3,14,1010110,0110101,6.0,-6.0,-3.0,1111010
NDAR_NO_OPT_step_3,15,0100001,1000010,4.0,-4.0,-2.0,0001101
NDAR_NO_OPT_step_3,16,1010111,1110101,6.0,-6.0,-3.0,0111010
NDAR_NO_OPT_step_3,17,0110110,0110110,2.0,-6.0,-1.0,1111001
NDAR_NO_OPT_step_3,18,1010001,1000101,6.0,-6.0,-3.0,0001010
NDAR_NO_OPT_step_3,19,0111101,1011110,4.0,-2.0,-2.0,0010001
NDAR_NO_OPT_step_3,20,0100011,1100010,4.0,-2.0,-2.0,0101101
NDAR_NO_OPT_step_3,21,0100011,1100010,4.0,-2.0,-2.0,0101101
NDAR_NO_OPT_step_3,22,1000111,1110001,8.0,-4.0,-4.0,0111110
NDAR_NO_OPT_step_3,23,1011111,1111101,2.0,-2.0,-1.0,0110010
