label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_3,1,-3.12,-3.02,-2.66,3.794733192202054,0.15,-3.12,1
NDAR_VQA_step_3,2,-2.94,-3.18,-3.12,0.6783190675045506,0.13985797296552485,-3.12,1
NDAR_VQA_step_3,3,-3.2,-2.9,-3.08,2.1200226315502912,0.13424620340351448,-3.2,3
NDAR_VQA_step_3,4,-3.14,-3.0,-3.4,4.850056476020542,0.13040168401350324,-3.2,3
NDAR_VQA_step_3,5,-3.06,-3.48,-3.18,3.720454267142377,0.12749562686859503,-3.2,3
NDAR_VQA_step_3,6,-3.34,-3.08,-3.32,3.031679333823714,0.1251693459088872,-3.34,6
NDAR_VQA_step_3,7,-3.22,-3.42,-3.16,3.33585369763874,0.12323564912720256,-3.34,6
NDAR_VQA_step_3,8,-3.38,-2.78,-2.58,2.6008830815187487,0.12158476798279637,-3.38,8
NDAR_VQA_step_3,9,-3.5,-3.56,-2.68,11.580835984343212,0.12014695418838521,-3.5,9
NDAR_VQA_step_3,10,-3.4,-2.9,-3.1,2.660166015747616,0.11887519957207077,-3.5,9
