label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,-1.38,-0.9,-1.36,8.113637353931411,0.15,-1.38,1
NDAR_VQA_step_2,2,-1.5,-1.56,-1.06,9.458707483615433,0.13985797296552485,-1.5,2
NDAR_VQA_step_2,3,-1.56,-1.58,-1.5,1.576656169925073,0.13424620340351448,-1.56,3
NDAR_VQA_step_2,4,-1.66,-1.24,-1.78,10.956190625781604,0.13040168401350324,-1.66,4
NDAR_VQA_step_2,5,-1.86,-1.54,-1.74,4.150340487821542,0.12749562686859503,-1.86,5
NDAR_VQA_step_2,6,-1.86,-1.7,-1.74,0.8454949706265871,0.1251693459088872,-1.86,5
NDAR_VQA_step_2,7,-1.96,-1.64,-1.94,6.440712561185133,0.12323564912720256,-1.96,7
NDAR_VQA_step_2,8,-2.14,-1.84,-1.74,2.1760549079955087,0.12158476798279637,-2.14,8
NDAR_VQA_step_2,9,-1.94,-1.84,-1.96,2.6425152387129156,0.12014695418838521,-2.14,8
NDAR_VQA_step_2,10,-2.02,-1.72,-2.1,8.45748736341769,0.11887519957207077,-2.14,8
