label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,12.82,12.83,13.55,26.290682760247993,0.15,12.82,1
NDAR_VQA_step_2,2,12.62,13.23,13.89,25.847427950533728,0.13985797296552485,12.62,2
NDAR_VQA_step_2,3,12.82,12.41,12.62,8.567969459095572,0.13424620340351448,12.62,2
NDAR_VQA_step_2,4,12.72,13.12,12.67,18.90122453110357,0.13040168401350324,12.62,2
NDAR_VQA_step_2,5,12.67,11.95,13.07,48.115318107188536,0.12749562686859503,12.62,2
NDAR_VQA_step_2,6,12.44,12.14,12.43,12.689971376228133,0.1251693459088872,12.44,6
NDAR_VQA_step_2,7,12.6,12.21,12.22,0.4444513916097451,0.12323564912720256,12.44,6
NDAR_VQA_step_2,8,12.4,11.46,12.7,55.86028435753606,0.12158476798279637,12.4,8
NDAR_VQA_step_2,9,11.52,11.65,11.81,7.294035025092506,0.12014695418838521,11.52,9
NDAR_VQA_step_2,10,11.5,11.22,11.88,30.409781792563386,0.11887519957207077,11.5,10
