label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,-2.74,-2.8,-2.2,10.58300524425836,0.15,-2.74,1
NDAR_VQA_step_2,2,-2.82,-2.36,-3.04,12.863842177716995,0.13985797296552485,-2.82,2
NDAR_VQA_step_2,3,-3.04,-2.72,-3.22,9.854101062031697,0.13424620340351448,-3.04,3
NDAR_VQA_step_2,4,-3.26,-3.2,-3.12,1.6231393519676467,0.13040168401350324,-3.26,4
NDAR_VQA_step_2,5,-3.44,-3.12,-3.34,4.5653745366036915,0.12749562686859503,-3.44,5
NDAR_VQA_step_2,6,-3.6,-3.06,-3.62,11.836929588772211,0.1251693459088872,-3.6,6
NDAR_VQA_step_2,7,-3.94,-3.08,-3.72,13.740186797194951,0.12323564912720256,-3.94,7
NDAR_VQA_step_2,8,-3.84,-3.84,-3.64,4.352109815991009,0.12158476798279637,-3.94,7
NDAR_VQA_step_2,9,-3.92,-3.68,-3.58,2.202096032260767,0.12014695418838521,-3.94,7
NDAR_VQA_step_2,10,-3.92,-4.02,-3.58,9.792880105009944,0.11887519957207077,-3.94,7
