label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
PLAIN_VQA,1,-6.65,-5.28,-6.45,42.722359485402954,0.15,-6.65,1
PLAIN_VQA,2,-6.02,-6.24,-5.38,33.67998187493789,0.13985797296552485,-6.65,1
PLAIN_VQA,3,-6.16,-6.09,-5.89,8.159970913424395,0.13424620340351448,-6.65,1
PLAIN_VQA,4,-6.38,-5.02,-6.91,79.38514303063512,0.13040168401350324,-6.65,1
PLAIN_VQA,5,-6.42,-6.55,-5.34,51.98172759794472,0.12749562686859503,-6.65,1
PLAIN_VQA,6,-7.24,-5.93,-5.34,25.81752797232629,0.1251693459088872,-7.24,6
PLAIN_VQA,7,-7.97,-7.02,-6.71,13.777993139902375,0.12323564912720256,-7.97,7
PLAIN_VQA,8,-8.48,-7.42,-7.4,0.9009723283473378,0.12158476798279637,-8.48,8
PLAIN_VQA,9,-9.18,-7.44,-8.46,46.499473284964715,0.12014695418838521,-9.18,9
PLAIN_VQA,10,-8.67,-8.3,-7.38,42.389392801755065,0.11887519957207077,-9.18,9
PLAIN_VQA,11,-8.97,-6.78,-9.34,119.09403090520303,0.11773635811599405,-9.18,9
PLAIN_VQA,12,-9.58,-8.21,-7.95,12.202252909195485,0.11670620664158385,-9.58,12
PLAIN_VQA,13,-9.97,-9.4,-8.55,40.2157870541302,0.1157665205588901,-9.97,13
PLAIN_VQA,14,-9.9,-9.88,-8.31,74.83899595048335,0.1149032538934747,-9.97,13
PLAIN_VQA,15,-10.44,-9.96,-8.35,77.28237524660545,0.11410535905106664,-10.44,15
PLAIN_VQA,16,-10.25,-9.68,-9.76,3.86523117378277,0.11336399462371698,-10.44,15
PLAIN_VQA,17,-10.1,-10.26,-10.02,11.666912777656373,0.11267197784575028,-10.44,15
PLAIN_VQA,18,-10.06,-10.22,-9.64,28.358279909231218,0.11202339647179556,-10.44,15
PLAIN_VQA,19,-10.5,-8.63,-11.49,140.60135793091348,0.11141332754655829,-10.5,19
PLAIN_VQA,20,-10.19,-9.84,-10.01,8.400832376782471,0.11083762965348032,-10.5,19
PLAIN_VQA,21,-11.35,-9.27,-12.27,148.98233332023872,0.11029278679529717,-11.35,21
PLAIN_VQA,22,-12.0,-11.91,-10.32,79.33250785326528,0.10977578926964035,-12.0,22
PLAIN_VQA,23,-12.34,-11.64,-11.9,13.030984485254043,0.10928404151849992,-12.34,23
PLAIN_VQA,24,-13.11,-12.21,-12.06,7.550260965996481,0.1088152899559173,-13.11,24
PLAIN_VQA,25,-12.31,-12.11,-11.57,27.29323842038172,0.1083675658041068,-13.11,24
PLAIN_VQA,26,-11.99,-12.22,-11.14,54.80313866339281,0.10793913935092088,-13.11,24
PLAIN_VQA,27,-11.66,-10.41,-11.98,79.97177968816185,0.10752848300191131,-13.11,24
PLAIN_VQA,28,-11.74,-10.43,-12.09,84.86730623767794,0.10713424117789616,-13.11,24
PLAIN_VQA,29,-11.74,-12.43,-12.43,0.0,0.10675520559413085,-13.11,24
PLAIN_VQA,30,-11.94,-11.61,-11.22,20.0781281610348,0.10639029480923726,-13.11,24
PLAIN_VQA,31,-12.32,-10.87,-12.04,60.43419772273504,0.10603853719066833,-13.11,24
PLAIN_VQA,32,-11.31,-11.67,-11.15,26.945910301210777,0.10569905663565145,-13.11,24
PLAIN_VQA,33,-11.4,-12.0,-10.75,64.97544899255841,0.1053710605308584,-13.11,24
PLAIN_VQA,34,-11.71,-9.98,-12.71,142.3348952138981,0.10505382954348773,-13.11,24
PLAIN_VQA,35,-11.52,-10.12,-12.22,109.80940428754293,0.10474670892020613,-13.11,24
PLAIN_VQA,36,-12.15,-11.88,-11.17,37.2318202813581,0.10444910103505772,-13.11,24
PLAIN_VQA,37,-11.74,-12.85,-10.72,112.00498336273198,0.10416045897777337,-13.11,24
PLAIN_VQA,38,-11.5,-11.17,-12.14,51.14453634483562,0.10388028101337145,-13.11,24
PLAIN_VQA,39,-12.13,-12.81,-9.55,172.33936708993122,0.10360810577510601,-13.11,24
PLAIN_VQA,40,-12.58,-11.36,-11.66,15.900057033884808,0.10334350807759539,-13.11,24
PLAIN_VQA,41,-13.13,-12.25,-11.81,23.378315446127022,0.10308609525678969,-13.13,41
PLAIN_VQA,42,-13.16,-13.11,-12.2,48.46842852314053,0.1028355039593938,-13.16,42
PLAIN_VQA,43,-13.21,-11.73,-12.0,14.41496016172143,0.10259139731728138,-13.21,43
PLAIN_VQA,44,-13.47,-11.86,-12.07,11.237698688401341,0.1023534624529501,-13.47,44
PLAIN_VQA,45,-13.16,-12.73,-11.29,77.23360813013423,0.10212140827067029,-13.47,44
PLAIN_VQA,46,-13.06,-11.52,-12.78,67.72959121674624,0.10189496349505107,-13.47,44
PLAIN_VQA,47,-12.68,-13.03,-10.89,115.28293516209798,0.10167387492458807,-13.47,44
PLAIN_VQA,48,-12.35,-11.17,-12.77,86.37632370499301,0.10145790587260288,-13.47,44
PLAIN_VQA,49,-12.13,-12.16,-12.66,27.048873119761595,0.10124683477201986,-13.47,44
PLAIN_VQA,50,-11.58,-11.97,-11.38,31.982863930099395,0.10104045392380336,-13.47,44
PLAIN_VQA,51,-11.17,-11.48,-11.01,25.528883063719032,0.10083856837171246,-13.47,44
PLAIN_VQA,52,-11.37,-10.34,-12.53,119.18725587581838,0.10064099488842075,-13.47,44
PLAIN_VQA,53,-11.45,-11.52,-10.47,57.2546191576021,0.10044756106006912,-13.47,44
PLAIN_VQA,54,-11.69,-10.92,-10.94,1.09262500117268,0.10025810445803476,-13.47,44
PLAIN_VQA,55,-11.76,-11.14,-11.08,3.2839554005459015,0.1000724718881604,-13.47,44
PLAIN_VQA,56,-11.6,-12.11,-11.22,48.8007352930078,0.09989051870893483,-13.47,44
PLAIN_VQA,57,-11.18,-10.51,-12.03,83.49420169159252,0.09971210821118431,-13.47,44
PLAIN_VQA,58,-11.55,-10.57,-10.65,4.4021575608308,0.09953711105275335,-13.47,44
PLAIN_VQA,59,-11.53,-10.87,-11.09,12.126852697221114,0.09936540474244356,-13.47,44
PLAIN_VQA,60,-11.76,-9.69,-12.17,136.9349556321262,0.0991968731681635,-13.47,44
