label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
RANDOM_SEARCH_step_3,0,1000011,1100001,-2.0,2.0,0.2,1100001
RANDOM_SEARCH_step_3,1,0110011,1100110,-4.0,4.0,0.4,1100110
RANDOM_SEARCH_step_3,2,0001011,1101000,-4.0,4.0,0.4,1101000
RANDOM_SEARCH_step_3,3,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,4,0110011,1100110,-4.0,4.0,0.4,1100110
RANDOM_SEARCH_step_3,5,0110010,0100110,-2.0,2.0,0.2,0100110
RANDOM_SEARCH_step_3,6,0010100,0010100,0.0,0.0,-0.0,0010100
RANDOM_SEARCH_step_3,7,0001111,1111000,-2.0,2.0,0.2,1111000
RANDOM_SEARCH_step_3,8,0110100,0010110,0.0,0.0,-0.0,0010110
RANDOM_SEARCH_step_3,9,0000011,1100000,-4.0,4.0,0.4,1100000
RANDOM_SEARCH_step_3,10,1110011,1100111,-2.0,2.0,0.2,1100111
RANDOM_SEARCH_step_3,11,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,12,0101101,1011010,-4.0,4.0,0.4,1011010
RANDOM_SEARCH_step_3,13,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,14,0111001,1001110,-2.0,2.0,0.2,1001110
RANDOM_SEARCH_step_3,15,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,16,1110010,0100111,-2.0,2.0,0.2,0100111
RANDOM_SEARCH_step_3,17,0100100,0010010,-2.0,2.0,0.2,0010010
RANDOM_SEARCH_step_3,18,0011011,1101100,-8.0,8.0,0.8,1101100
RANDOM_SEARCH_step_3,19,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,20,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,21,0000011,1100000,-4.0,4.0,0.4,1100000
RANDOM_SEARCH_step_3,22,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,23,0001011,1101000,-4.0,4.0,0.4,1101000
RANDOM_SEARCH_step_3,24,1110011,1100111,-2.0,2.0,0.2,1100111
RANDOM_SEARCH_step_3,25,0010010,0100100,-6.0,6.0,0.6,0100100
RANDOM_SEARCH_step_3,26,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,27,0000011,1100000,-4.0,4.0,0.4,1100000
RANDOM_SEARCH_step_3,28,0010101,1010100,-4.0,4.0,0.4,1010100
RANDOM_SEARCH_step_3,29,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,30,1010100,0010101,-2.0,2.0,0.2,0010101
RANDOM_SEARCH_step_3,31,0010010,0100100,-6.0,6.0,0.6,0100100
RANDOM_SEARCH_step_3,32,1000111,1110001,-4.0,4.0,0.4,1110001
RANDOM_SEARCH_step_3,33,0110100,0010110,0.0,0.0,-0.0,0010110
RANDOM_SEARCH_step_3,34,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,35,1010011,1100101,-6.0,6.0,0.6,1100101
RANDOM_SEARCH_step_3,36,1010011,1100101,-6.0,6.0,0.6,1100101
RANDOM_SEARCH_step_3,37,0011101,1011100,-2.0,2.0,0.2,1011100
RANDOM_SEARCH_step_3,38,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,39,1110011,1100111,-2.0,2.0,0.2,1100111
RANDOM_SEARCH_step_3,40,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,41,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,42,0110100,0010110,0.0,0.0,-0.0,0010110
RANDOM_SEARCH_step_3,43,1010011,1100101,-6.0,6.0,0.6,1100101
RANDOM_SEARCH_step_3,44,0000011,1100000,-4.0,4.0,0.4,1100000
RANDOM_SEARCH_step_3,45,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,46,0000101,1010000,-2.0,2.0,0.2,1010000
RANDOM_SEARCH_step_3,47,0011011,1101100,-8.0,8.0,0.8,1101100
RANDOM_SEARCH_step_3,48,0110011,1100110,-4.0,4.0,0.4,1100110
RANDOM_SEARCH_step_3,49,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,50,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,51,0000001,1000000,0.0,0.0,-0.0,1000000
RANDOM_SEARCH_step_3,52,1000011,1100001,-2.0,2.0,0.2,1100001
RANDOM_SEARCH_step_3,53,0010000,0000100,-2.0,2.0,0.2,0000100
RANDOM_SEARCH_step_3,54,0010001,1000100,-4.0,4.0,0.4,1000100
RANDOM_SEARCH_step_3,55,1110011,1100111,-2.0,2.0,0.2,1100111
RANDOM_SEARCH_step_3,56,0010011,1100100,-10.0,10.0,1.0,1100100
RANDOM_SEARCH_step_3,57,1010011,1100101,-6.0,6.0,0.6,1100101
