method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,10101111100000001011,10101111100000001011,00000000000000000000,-30.0,-5.38,0.75,0.1345,-0.0,-30.0,0.75,30.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.75,7,noiseless
plain_vqa,1,20,00000000000000000000,11101111100000001101,11101111100000001101,00000000000000000000,-19.0,-4.86,0.475,0.12150000000000001,-0.0,-19.0,0.475,19.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.75,7,noiseless
plain_vqa,2,30,00000000000000000000,10011011100001001001,10011011100001001001,00000000000000000000,-27.0,-7.86,0.675,0.1965,-0.0,-27.0,0.675,27.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.75,7,noiseless
plain_vqa,3,40,00000000000000000000,11101011100000001001,11101011100000001001,00000000000000000000,-27.0,-9.02,0.675,0.22549999999999998,-0.0,-27.0,0.675,27.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.75,7,noiseless
plain_vqa,4,50,00000000000000000000,10001101101100001001,10001101101100001001,00000000000000000000,-29.0,-11.65,0.725,0.29125,-0.0,-29.0,0.725,29.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.75,7,noiseless
plain_vqa,5,60,00000000000000000000,10101110100000001001,10101110100000001001,00000000000000000000,-32.0,-11.74,0.8,0.2935,-0.0,-32.0,0.8,32.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-32.0,0.8,7,noiseless
ndar_vqa,0,10,00000000000000000000,01010010011101111100,01010010011101111100,00000000000000000000,-25.0,-5.89,0.625,0.14725,-0.0,-25.0,0.625,25.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-25.0,0.625,7,noiseless
ndar_vqa,1,20,01010010011101111100,11001111100000101001,10011101111101010101,01010010011101111100,-23.0,-6.09,0.575,0.15225,0.625,-23.0,0.575,23.0,-25.0,0.625,25.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-25.0,0.625,7,noiseless
ndar_vqa,2,30,10011101111101010101,11001111101110101101,01010010010011111000,10011101111101010101,-29.0,-6.72,0.725,0.16799999999999998,0.575,-29.0,0.725,29.0,-23.0,0.575,23.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-29.0,0.725,7,noiseless
ndar_vqa,3,40,01010010010011111000,11101111101110111011,10111101111101000011,01010010010011111000,-29.0,-6.91,0.725,0.17275000000000001,0.725,-29.0,0.725,29.0,-29.0,0.725,29.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-29.0,0.725,7,noiseless
ndar_vqa,4,50,10111101111101000011,01001111101100011110,11110010010001011101,10111101111101000011,-25.0,-6.82,0.625,0.1705,0.725,-25.0,0.625,25.0,-29.0,0.725,29.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-29.0,0.725,7,noiseless
ndar_vqa,5,60,11110010010001011101,01001101010000010100,10111111000001001001,11110010010001011101,-34.0,-6.15,0.85,0.15375,0.625,-34.0,0.85,34.0,-25.0,0.625,25.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-34.0,0.85,7,noiseless
random_search,0,10,00000000000000000000,00101100101110000110,00101100101110000110,00000000000000000000,-25.0,-9.08,0.625,0.227,-0.0,-25.0,0.625,25.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
random_search,1,20,00000000000000000000,01001001001100100110,01001001001100100110,00000000000000000000,-24.0,-6.73,0.6,0.16825,-0.0,-24.0,0.6,24.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
random_search,2,30,00000000000000000000,11101101110000001001,11101101110000001001,00000000000000000000,-24.0,-7.1,0.6,0.1775,-0.0,-24.0,0.6,24.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
random_search,3,40,00000000000000000000,11110111010000011001,11110111010000011001,00000000000000000000,-25.0,-7.61,0.625,0.19025,-0.0,-25.0,0.625,25.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
random_search,4,50,00000000000000000000,10001101011101011001,10001101011101011001,00000000000000000000,-25.0,-7.95,0.625,0.19875,-0.0,-25.0,0.625,25.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
random_search,5,60,00000000000000000000,11110111100000011001,11110111100000011001,00000000000000000000,-25.0,-6.3,0.625,0.1575,-0.0,-25.0,0.625,25.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.625,7,noiseless
ndar_no_opt,0,10,00000000000000000000,10001111000001001000,10001111000001001000,00000000000000000000,-23.0,-4.34,0.575,0.1085,-0.0,-23.0,0.575,23.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-23.0,0.575,7,noiseless
ndar_no_opt,1,20,10001111000001001000,11111111111011111100,01110000111010110100,10001111000001001000,-22.0,-3.67,0.55,0.09175,0.575,-22.0,0.55,22.0,-23.0,0.575,23.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-23.0,0.575,7,noiseless
ndar_no_opt,2,30,01110000111010110100,11001100010100110100,10111100101110000000,01110000111010110100,-19.0,-4.46,0.475,0.1115,0.55,-19.0,0.475,19.0,-22.0,0.55,22.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-23.0,0.575,7,noiseless
ndar_no_opt,3,40,10111100101110000000,11110100110000111100,01001000011110111100,10111100101110000000,-28.0,-5.82,0.7,0.14550000000000002,0.475,-28.0,0.7,28.0,-19.0,0.475,19.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-28.0,0.7,7,noiseless
ndar_no_opt,4,50,01001000011110111100,11110011111111111001,10111011100001000101,01001000011110111100,-28.0,-8.2,0.7,0.205,0.7,-28.0,0.7,28.0,-28.0,0.7,28.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-28.0,0.7,7,noiseless
ndar_no_opt,5,60,10111011100001000101,11000011111011110011,01111000011010110110,10111011100001000101,-23.0,-7.1,0.575,0.1775,0.7,-23.0,0.575,23.0,-28.0,0.7,28.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-28.0,0.7,7,noiseless
