method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,01101100110000100111,01101100110000100111,00000000000000000000,-12.0,3.87,0.5217391304347826,-0.1682608695652174,-0.0,-12.0,0.5217391304347826,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
plain_vqa,1,20,00000000000000000000,11101100110010100111,11101100110010100111,00000000000000000000,-10.0,3.46,0.43478260869565216,-0.15043478260869564,-0.0,-10.0,0.43478260869565216,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
plain_vqa,2,30,00000000000000000000,11010000101010010111,11010000101010010111,00000000000000000000,-8.0,5.02,0.34782608695652173,-0.21826086956521737,-0.0,-8.0,0.34782608695652173,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
plain_vqa,3,40,00000000000000000000,11101101010000000111,11101101010000000111,00000000000000000000,-12.0,3.03,0.5217391304347826,-0.1317391304347826,-0.0,-12.0,0.5217391304347826,12.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
plain_vqa,4,50,00000000000000000000,11101100110000100111,11101100110000100111,00000000000000000000,-11.0,3.86,0.4782608695652174,-0.16782608695652174,-0.0,-11.0,0.4782608695652174,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
plain_vqa,5,60,00000000000000000000,10101101011000100111,10101101011000100111,00000000000000000000,-11.0,4.15,0.4782608695652174,-0.18043478260869567,-0.0,-11.0,0.4782608695652174,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-12.0,0.5217391304347826,8,noiseless
ndar_vqa,0,10,00000000000000000000,00101101001000000000,00101101001000000000,00000000000000000000,-11.0,3.97,0.4782608695652174,-0.17260869565217393,-0.0,-11.0,0.4782608695652174,11.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-11.0,0.4782608695652174,8,noiseless
ndar_vqa,1,20,00101101001000000000,01100010011100111000,01001111010100111000,00101101001000000000,-10.0,6.04,0.43478260869565216,-0.26260869565217393,0.4782608695652174,-10.0,0.43478260869565216,10.0,-11.0,0.4782608695652174,11.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-11.0,0.4782608695652174,8,noiseless
ndar_vqa,2,30,01001111010100111000,11100110111110010110,10101001101010101110,01001111010100111000,-9.0,5.55,0.391304347826087,-0.24130434782608695,0.43478260869565216,-9.0,0.391304347826087,9.0,-10.0,0.43478260869565216,10.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-11.0,0.4782608695652174,8,noiseless
ndar_vqa,3,40,10101001101010101110,11111011111100010110,01010010010110111000,10101001101010101110,-9.0,5.67,0.391304347826087,-0.2465217391304348,0.391304347826087,-9.0,0.391304347826087,9.0,-9.0,0.391304347826087,9.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-11.0,0.4782608695652174,8,noiseless
