method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,11000101001011010111,11000101001011010111,00000000000000000000,-15.0,-0.67,0.5172413793103449,0.02310344827586207,-0.0,-15.0,0.5172413793103449,15.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-15.0,0.5172413793103449,4,moderate_damping
plain_vqa,1,20,00000000000000000000,00000110100011011000,00000110100011011000,00000000000000000000,-17.0,-1.29,0.5862068965517241,0.04448275862068966,-0.0,-17.0,0.5862068965517241,17.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-17.0,0.5862068965517241,4,moderate_damping
plain_vqa,2,30,00000000000000000000,11010000001111110111,11010000001111110111,00000000000000000000,-26.0,-1.14,0.896551724137931,0.039310344827586205,-0.0,-26.0,0.896551724137931,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.896551724137931,4,moderate_damping
plain_vqa,3,40,00000000000000000000,01110000010000000110,01110000010000000110,00000000000000000000,-18.0,-2.21,0.6206896551724138,0.07620689655172413,-0.0,-18.0,0.6206896551724138,18.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.896551724137931,4,moderate_damping
plain_vqa,4,50,00000000000000000000,00000011111111000111,00000011111111000111,00000000000000000000,-17.0,-3.3,0.5862068965517241,0.11379310344827585,-0.0,-17.0,0.5862068965517241,17.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.896551724137931,4,moderate_damping
plain_vqa,5,60,00000000000000000000,00000011111111000111,00000011111111000111,00000000000000000000,-17.0,-3.21,0.5862068965517241,0.11068965517241379,-0.0,-17.0,0.5862068965517241,17.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.896551724137931,4,moderate_damping
ndar_vqa,0,10,00000000000000000000,00100000001110111111,00100000001110111111,00000000000000000000,-12.0,0.28,0.41379310344827586,-0.009655172413793104,-0.0,-12.0,0.41379310344827586,12.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-12.0,0.41379310344827586,4,moderate_damping
ndar_vqa,1,20,00100000001110111111,00001111001110100111,00101111000000011000,00100000001110111111,-17.0,-0.61,0.5862068965517241,0.02103448275862069,0.41379310344827586,-17.0,0.5862068965517241,17.0,-12.0,0.41379310344827586,12.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-17.0,0.5862068965517241,4,moderate_damping
ndar_vqa,2,30,00101111000000011000,00010111011110011110,00111000011110000110,00101111000000011000,-17.0,-0.96,0.5862068965517241,0.03310344827586207,0.5862068965517241,-17.0,0.5862068965517241,17.0,-17.0,0.5862068965517241,17.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-17.0,0.5862068965517241,4,moderate_damping
ndar_vqa,3,40,00111000011110000110,00000000000100100000,00111000011010100110,00111000011110000110,-23.0,-0.21,0.7931034482758621,0.007241379310344827,0.5862068965517241,-23.0,0.7931034482758621,23.0,-17.0,0.5862068965517241,17.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-23.0,0.7931034482758621,4,moderate_damping
ndar_vqa,4,50,00111000011010100110,10100111010111100111,10011111001101000001,00111000011010100110,-18.0,-2.33,0.6206896551724138,0.0803448275862069,0.7931034482758621,-18.0,0.6206896551724138,18.0,-23.0,0.7931034482758621,23.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-23.0,0.7931034482758621,4,moderate_damping
ndar_vqa,5,60,10011111001101000001,10100111010111100111,00111000011010100110,10011111001101000001,-23.0,-0.43,0.7931034482758621,0.014827586206896552,0.6206896551724138,-23.0,0.7931034482758621,23.0,-18.0,0.6206896551724138,18.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-23.0,0.7931034482758621,4,moderate_damping
random_search,0,10,00000000000000000000,11111000010100100110,11111000010100100110,00000000000000000000,-22.0,-1.68,0.7586206896551724,0.05793103448275862,-0.0,-22.0,0.7586206896551724,22.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-22.0,0.7586206896551724,4,moderate_damping
random_search,1,20,00000000000000000000,11111000010100100110,11111000010100100110,00000000000000000000,-22.0,-1.65,0.7586206896551724,0.05689655172413793,-0.0,-22.0,0.7586206896551724,22.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-22.0,0.7586206896551724,4,moderate_damping
