label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
PLAIN_VQA,1,-2.06,-2.28,-2.16,2.1166010488516673,0.15,-2.06,1
PLAIN_VQA,2,-2.5,-2.52,-2.1,7.945314286236967,0.13985797296552485,-2.5,2
PLAIN_VQA,3,-2.52,-1.84,-2.64,15.766561699250717,0.13424620340351448,-2.52,3
PLAIN_VQA,4,-2.92,-2.38,-2.7,6.492557407870587,0.13040168401350324,-2.92,4
PLAIN_VQA,5,-2.52,-2.88,-2.84,0.8300680975643092,0.12749562686859503,-2.92,4
PLAIN_VQA,6,-2.86,-2.96,-3.1,2.959232397193056,0.1251693459088872,-2.92,4
PLAIN_VQA,7,-3.16,-2.9,-3.22,6.870093398597484,0.12323564912720256,-3.16,7
PLAIN_VQA,8,-3.14,-3.14,-3.18,0.8704219631982036,0.12158476798279637,-3.16,7
PLAIN_VQA,9,-3.0,-3.24,-2.94,6.606288096782305,0.12014695418838521,-3.16,7
PLAIN_VQA,10,-3.48,-2.76,-3.6,18.695498382291746,0.11887519957207077,-3.48,10
PLAIN_VQA,11,-3.14,-3.02,-2.84,4.0449292267256896,0.11773635811599405,-3.48,10
PLAIN_VQA,12,-3.28,-3.44,-3.38,1.3602111081495194,0.11670620664158385,-3.48,10
PLAIN_VQA,13,-3.26,-3.54,-3.66,2.7425041004514323,0.1157665205588901,-3.48,10
PLAIN_VQA,14,-3.32,-2.82,-3.26,10.131397827494682,0.1149032538934747,-3.48,10
PLAIN_VQA,15,-3.48,-3.44,-3.22,5.1011213958295505,0.11410535905106664,-3.48,10
PLAIN_VQA,16,-3.34,-3.62,-3.42,4.6677100958668465,0.11336399462371698,-3.48,10
PLAIN_VQA,17,-3.24,-3.3,-3.14,3.7571028561322133,0.11267197784575028,-3.48,10
PLAIN_VQA,18,-3.48,-3.34,-3.52,4.251212255571361,0.11202339647179556,-3.48,10
PLAIN_VQA,19,-3.3,-3.32,-3.76,10.448755122065117,0.11141332754655829,-3.48,10
PLAIN_VQA,20,-3.46,-3.88,-3.18,16.7093605622507,0.11083762965348032,-3.48,10
PLAIN_VQA,21,-3.42,-3.86,-3.08,18.710979045806237,0.11029278679529717,-3.48,10
PLAIN_VQA,22,-3.68,-3.5,-3.22,6.748394814802429,0.10977578926964035,-3.68,22
PLAIN_VQA,23,-3.22,-3.58,-3.24,8.231352293186202,0.10928404151849992,-3.68,22
PLAIN_VQA,24,-3.52,-3.38,-3.46,1.9451320211609429,0.1088152899559173,-3.68,22
PLAIN_VQA,25,-3.58,-3.24,-3.06,4.394628895259165,0.1083675658041068,-3.68,22
PLAIN_VQA,26,-3.56,-3.52,-3.68,3.9218416259006728,0.10793913935092088,-3.68,22
PLAIN_VQA,27,-3.24,-3.5,-3.2,7.381536232639574,0.10752848300191131,-3.68,22
PLAIN_VQA,28,-3.42,-3.1,-3.54,10.866092521581256,0.10713424117789616,-3.68,22
PLAIN_VQA,29,-3.38,-3.34,-3.36,0.4956669412681173,0.10675520559413085,-3.68,22
PLAIN_VQA,30,-3.08,-3.16,-3.1,1.4921011258452934,0.10639029480923726,-3.68,22
PLAIN_VQA,31,-3.36,-3.5,-3.46,0.9980338775542543,0.10603853719066833,-3.68,22
PLAIN_VQA,32,-3.56,-2.98,-3.12,3.5043376482142445,0.10569905663565145,-3.68,22
PLAIN_VQA,33,-3.06,-3.3,-3.08,5.52395776887667,0.1053710605308584,-3.68,22
PLAIN_VQA,34,-3.26,-3.36,-3.16,5.036944055369941,0.10505382954348773,-3.68,22
PLAIN_VQA,35,-3.88,-3.3,-3.36,1.515513759814681,0.10474670892020613,-3.88,35
PLAIN_VQA,36,-3.22,-3.06,-3.02,1.0132212857156373,0.10444910103505772,-3.88,35
PLAIN_VQA,37,-3.92,-3.54,-3.08,11.684334103687227,0.10416045897777337,-3.92,37
PLAIN_VQA,38,-3.28,-3.0,-3.26,6.6220011552360685,0.10388028101337145,-3.92,37
PLAIN_VQA,39,-2.96,-3.7,-3.44,6.639396944192326,0.10360810577510601,-3.92,37
PLAIN_VQA,40,-3.6,-3.52,-3.96,11.264670597347378,0.10334350807759539,-3.92,37
PLAIN_VQA,41,-3.42,-3.5,-3.4,2.566545278947631,0.10308609525678969,-3.92,37
PLAIN_VQA,42,-3.38,-3.96,-3.56,10.291197919774113,0.1028355039593938,-3.92,37
PLAIN_VQA,43,-3.66,-3.36,-3.16,5.157842431723881,0.10259139731728138,-3.92,37
PLAIN_VQA,44,-3.94,-3.72,-3.72,0.0,0.1023534624529501,-3.94,44
PLAIN_VQA,45,-3.9,-3.5,-3.4,2.590790076114201,0.10212140827067029,-3.94,44
PLAIN_VQA,46,-3.9,-3.58,-3.8,5.71240489685714,0.10189496349505107,-3.94,44
PLAIN_VQA,47,-3.74,-3.7,-4.28,15.092724277063644,0.10167387492458807,-3.94,44
PLAIN_VQA,48,-4.0,-3.6,-3.9,7.823199054749166,0.10145790587260288,-4.0,48
PLAIN_VQA,49,-4.0,-3.96,-4.06,2.613169406255601,0.10124683477201986,-4.0,48
PLAIN_VQA,50,-4.2,-4.44,-4.02,10.99772920146539,0.10104045392380336,-4.2,50
