label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
PLAIN_VQA_step_0,0,11101010111010000001,10000001011101010111,6.0,-6.0,-0.2608695652173913,10000001011101010111
PLAIN_VQA_step_0,1,11000001111100001000,00010000111110000011,10.0,-10.0,-0.43478260869565216,00010000111110000011
PLAIN_VQA_step_0,2,10000011010101000100,00100010101011000001,7.0,-7.0,-0.30434782608695654,00100010101011000001
PLAIN_VQA_step_0,3,10001101010100001111,11110000101010110001,6.0,-6.0,-0.2608695652173913,11110000101010110001
PLAIN_VQA_step_0,4,10111110100001001000,00010010000101111101,1.0,-1.0,-0.043478260869565216,00010010000101111101
PLAIN_VQA_step_0,5,10010010110000001111,11110000001101001001,5.0,-5.0,-0.21739130434782608,11110000001101001001
PLAIN_VQA_step_0,6,10111101010001110100,00101110001010111101,11.0,-11.0,-0.4782608695652174,00101110001010111101
PLAIN_VQA_step_0,7,01010011100111000100,00100011100111001010,15.0,-15.0,-0.6521739130434783,00100011100111001010
PLAIN_VQA_step_0,8,11010010001001001100,00110010010001001011,2.0,-2.0,-0.08695652173913043,00110010010001001011
PLAIN_VQA_step_0,9,11000011111111011001,10011011111111000011,9.0,-9.0,-0.391304347826087,10011011111111000011
PLAIN_VQA_step_0,10,01110100111111000100,00100011111100101110,7.0,-7.0,-0.30434782608695654,00100011111100101110
PLAIN_VQA_step_0,11,01110011110011010111,11101011001111001110,3.0,-3.0,-0.13043478260869565,11101011001111001110
PLAIN_VQA_step_0,12,10111101110101001011,11010010101110111101,-7.0,7.0,0.30434782608695654,11010010101110111101
PLAIN_VQA_step_0,13,01000100001101100010,01000110110000100010,1.0,-1.0,-0.043478260869565216,01000110110000100010
PLAIN_VQA_step_0,14,11110101100110011100,00111001100110101111,0.0,0.0,-0.0,00111001100110101111
PLAIN_VQA_step_0,15,00010011101110011101,10111001110111001000,9.0,-9.0,-0.391304347826087,10111001110111001000
PLAIN_VQA_step_0,16,11111101110101001001,10010010101110111111,-13.0,13.0,0.5652173913043478,10010010101110111111
PLAIN_VQA_step_0,17,10011101010011011100,00111011001010111001,3.0,-3.0,-0.13043478260869565,00111011001010111001
PLAIN_VQA_step_0,18,11000110010110001110,01110001101001100011,-2.0,2.0,0.08695652173913043,01110001101001100011
PLAIN_VQA_step_0,19,00000011000001111100,00111110000011000000,7.0,-7.0,-0.30434782608695654,00111110000011000000
PLAIN_VQA_step_0,20,10110110110101110100,00101110101101101101,12.0,-12.0,-0.5217391304347826,00101110101101101101
PLAIN_VQA_step_0,21,11010010100110000011,11000001100101001011,15.0,-15.0,-0.6521739130434783,11000001100101001011
PLAIN_VQA_step_0,22,10110010110010111011,11011101001101001101,12.0,-12.0,-0.5217391304347826,11011101001101001101
PLAIN_VQA_step_0,23,10110011000000001101,10110000000011001101,4.0,-4.0,-0.17391304347826086,10110000000011001101
PLAIN_VQA_step_0,24,00011101010110101000,00010101101010111000,-3.0,3.0,0.13043478260869565,00010101101010111000
PLAIN_VQA_step_0,25,01100101110110001011,11010001101110100110,3.0,-3.0,-0.13043478260869565,11010001101110100110
PLAIN_VQA_step_0,26,10110101110011001101,10110011001110101101,8.0,-8.0,-0.34782608695652173,10110011001110101101
PLAIN_VQA_step_0,27,10011101000101000000,00000010100010111001,15.0,-15.0,-0.6521739130434783,00000010100010111001
PLAIN_VQA_step_0,28,11110101010101000011,11000010101010101111,-1.0,1.0,0.043478260869565216,11000010101010101111
PLAIN_VQA_step_0,29,00010011110110000000,00000001101111001000,-1.0,1.0,0.043478260869565216,00000001101111001000
PLAIN_VQA_step_0,30,00001101000010001101,10110001000010110000,17.0,-17.0,-0.7391304347826086,10110001000010110000
PLAIN_VQA_step_0,31,11110000110001001111,11110010001100001111,1.0,-1.0,-0.043478260869565216,11110010001100001111
PLAIN_VQA_step_0,32,11010001110011001000,00010011001110001011,15.0,-15.0,-0.6521739130434783,00010011001110001011
PLAIN_VQA_step_0,33,00100101110010101110,01110101001110100100,8.0,-8.0,-0.34782608695652173,01110101001110100100
PLAIN_VQA_step_0,34,00111101001110100100,00100101110010111100,8.0,-8.0,-0.34782608695652173,00100101110010111100
PLAIN_VQA_step_0,35,10100001010011101101,10110111001010000101,10.0,-10.0,-0.43478260869565216,10110111001010000101
PLAIN_VQA_step_0,36,10111110101100100100,00100100110101111101,5.0,-5.0,-0.21739130434782608,00100100110101111101
PLAIN_VQA_step_0,37,10011000100001100000,00000110000100011001,16.0,-16.0,-0.6956521739130435,00000110000100011001
PLAIN_VQA_step_0,38,11001001011000000101,10100000011010010011,6.0,-6.0,-0.2608695652173913,10100000011010010011
PLAIN_VQA_step_0,39,10001011111011001011,11010011011111010001,4.0,-4.0,-0.17391304347826086,11010011011111010001
PLAIN_VQA_step_0,40,10010001100010000111,11100001000110001001,18.0,-18.0,-0.782608695652174,11100001000110001001
PLAIN_VQA_step_0,41,11110001101000111000,00011100010110001111,8.0,-8.0,-0.34782608695652173,00011100010110001111
PLAIN_VQA_step_0,42,10111000000000000001,10000000000000011101,5.0,-5.0,-0.21739130434782608,10000000000000011101
PLAIN_VQA_step_0,43,10110011100010111011,11011101000111001101,8.0,-8.0,-0.34782608695652173,11011101000111001101
PLAIN_VQA_step_0,44,00011101100000111000,00011100000110111000,2.0,-2.0,-0.08695652173913043,00011100000110111000
PLAIN_VQA_step_0,45,10110100001010111001,10011101010000101101,6.0,-6.0,-0.2608695652173913,10011101010000101101
PLAIN_VQA_step_0,46,01111111010110111101,10111101101011111110,-3.0,3.0,0.13043478260869565,10111101101011111110
PLAIN_VQA_step_0,47,11110000110010001010,01010001001100001111,19.0,-19.0,-0.8260869565217391,01010001001100001111
PLAIN_VQA_step_0,48,10010111111011000111,11100011011111101001,7.0,-7.0,-0.30434782608695654,11100011011111101001
PLAIN_VQA_step_0,49,10110011010100110101,10101100101011001101,-5.0,5.0,0.21739130434782608,10101100101011001101
PLAIN_VQA_step_0,50,11110000111001101011,11010110011100001111,0.0,0.0,-0.0,11010110011100001111
PLAIN_VQA_step_0,51,10110000101110000111,11100001110100001101,14.0,-14.0,-0.6086956521739131,11100001110100001101
PLAIN_VQA_step_0,52,00100111110111101110,01110111101111100100,5.0,-5.0,-0.21739130434782608,01110111101111100100
PLAIN_VQA_step_0,53,10001001101110010100,00101001110110010001,15.0,-15.0,-0.6521739130434783,00101001110110010001
PLAIN_VQA_step_0,54,00000111110000001100,00110000001111100000,5.0,-5.0,-0.21739130434782608,00110000001111100000
PLAIN_VQA_step_0,55,00000111010000000011,11000000001011100000,6.0,-6.0,-0.2608695652173913,11000000001011100000
PLAIN_VQA_step_0,56,10000101101001111100,00111110010110100001,0.0,0.0,-0.0,00111110010110100001
PLAIN_VQA_step_0,57,11100110010011100000,00000111001001100111,9.0,-9.0,-0.391304347826087,00000111001001100111
PLAIN_VQA_step_0,58,11000010011110001111,11110001111001000011,1.0,-1.0,-0.043478260869565216,11110001111001000011
PLAIN_VQA_step_0,59,10010101011100000011,11000000111010101001,3.0,-3.0,-0.13043478260869565,11000000111010101001
