label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
PLAIN_VQA,1,2.88,3.06,2.74,5.644269463604459,0.15,2.88,1
PLAIN_VQA,2,2.7,2.98,2.58,7.566965986892349,0.13985797296552485,2.7,2
PLAIN_VQA,3,2.54,2.6,2.7,1.9708202124063416,0.13424620340351448,2.54,3
PLAIN_VQA,4,2.48,2.62,2.74,2.434709027951469,0.13040168401350324,2.48,4
PLAIN_VQA,5,2.42,2.54,2.74,4.1503404878215475,0.12749562686859503,2.42,5
PLAIN_VQA,6,2.42,2.52,2.54,0.42274748531329354,0.1251693459088872,2.42,5
PLAIN_VQA,7,2.34,2.86,2.22,13.740186797194944,0.12323564912720256,2.34,7
PLAIN_VQA,8,2.34,2.54,2.5,0.8704219631982036,0.12158476798279637,2.34,7
PLAIN_VQA,9,2.38,2.22,2.54,7.046707303234446,0.12014695418838521,2.34,7
PLAIN_VQA,10,2.32,2.42,2.62,4.451309138640892,0.11887519957207077,2.32,10
PLAIN_VQA,11,2.52,2.54,2.5,0.8988731614945976,0.11773635811599405,2.32,10
PLAIN_VQA,12,2.4,2.74,2.22,11.78849627062916,0.11670620664158385,2.32,10
PLAIN_VQA,13,2.32,2.48,2.28,4.570840167419053,0.1157665205588901,2.32,10
PLAIN_VQA,14,2.34,2.44,2.5,1.381554249203822,0.1149032538934747,2.32,10
PLAIN_VQA,15,2.26,2.34,2.48,3.246168160982448,0.11410535905106664,2.26,15
PLAIN_VQA,16,2.26,2.48,2.34,3.267397067106791,0.11336399462371698,2.26,15
PLAIN_VQA,17,2.3,2.38,2.34,0.9392757140330555,0.11267197784575028,2.26,15
PLAIN_VQA,18,2.2,2.26,2.4,3.306498420999947,0.11202339647179556,2.2,18
PLAIN_VQA,19,2.2,2.3,2.32,0.4749434146393241,0.11141332754655829,2.2,18
PLAIN_VQA,20,2.18,2.5,2.14,8.593385432014646,0.11083762965348032,2.18,20
PLAIN_VQA,21,2.24,2.22,2.36,3.358380854375472,0.11029278679529717,2.18,20
PLAIN_VQA,22,2.3,2.24,2.18,1.446084603171951,0.10977578926964035,2.18,20
PLAIN_VQA,23,2.28,2.12,2.4,6.778760712035696,0.10928404151849992,2.18,20
PLAIN_VQA,24,2.24,2.34,2.32,0.4862830052902357,0.1088152899559173,2.18,20
PLAIN_VQA,25,2.34,2.22,2.28,1.4648762984197108,0.1083675658041068,2.18,20
PLAIN_VQA,26,2.38,2.62,2.32,7.353453048563763,0.10793913935092088,2.18,20
PLAIN_VQA,27,2.28,2.32,2.4,1.9684096620372227,0.10752848300191131,2.18,20
PLAIN_VQA,28,2.3,2.36,2.36,0.0,0.10713424117789616,2.18,20
PLAIN_VQA,29,2.22,2.16,2.38,5.452336353949281,0.10675520559413085,2.18,20
PLAIN_VQA,30,2.2,2.22,2.32,2.4868352097421447,0.10639029480923726,2.18,20
PLAIN_VQA,31,2.22,2.3,2.42,2.9941016326627636,0.10603853719066833,2.18,20
PLAIN_VQA,32,2.24,2.24,2.24,0.0,0.10569905663565145,2.18,20
PLAIN_VQA,33,2.12,2.26,2.24,0.5021779789887781,0.1053710605308584,2.12,33
PLAIN_VQA,34,2.1,2.18,2.16,0.5036944055369951,0.10505382954348773,2.1,34
PLAIN_VQA,35,2.16,2.16,2.26,2.5258562663577915,0.10474670892020613,2.1,34
PLAIN_VQA,36,2.22,2.26,2.24,0.5066106428578077,0.10444910103505772,2.1,34
PLAIN_VQA,37,2.26,2.48,2.1,9.652275998698142,0.10416045897777337,2.1,34
PLAIN_VQA,38,2.34,2.12,2.32,5.093847042489278,0.10388028101337145,2.1,34
PLAIN_VQA,39,2.32,2.3,2.32,0.5107228418609481,0.10360810577510601,2.1,34
PLAIN_VQA,40,2.38,2.3,2.28,0.5120304816976086,0.10334350807759539,2.1,34
PLAIN_VQA,41,2.24,2.22,2.38,4.106472446316198,0.10308609525678969,2.1,34
PLAIN_VQA,42,2.16,2.24,2.18,1.5436796879661188,0.1028355039593938,2.1,34
PLAIN_VQA,43,2.3,2.22,2.28,1.5473527295171563,0.10259139731728138,2.1,34
PLAIN_VQA,44,2.36,2.38,2.44,1.5509497662264977,0.1023534624529501,2.1,34
PLAIN_VQA,45,2.36,2.42,2.5,2.0726320608913613,0.10212140827067029,2.1,34
PLAIN_VQA,46,2.4,2.48,2.64,4.154476288623384,0.10189496349505107,2.1,34
PLAIN_VQA,47,2.4,2.6,2.56,1.0408775363492173,0.10167387492458807,2.1,34
PLAIN_VQA,48,2.32,2.34,2.4,1.5646398109498356,0.10145790587260288,2.1,34
PLAIN_VQA,49,2.38,2.28,2.42,3.658437168757859,0.10124683477201986,2.1,34
PLAIN_VQA,50,2.44,2.28,2.42,3.665909733821792,0.10104045392380336,2.1,34
