method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,00110100111100100111,00110100111100100111,00000000000000000000,-25.0,-5.57,0.7142857142857143,0.15914285714285714,-0.0,-25.0,0.7142857142857143,25.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-25.0,0.7142857142857143,9,default_noise
plain_vqa,1,20,00000000000000000000,01111101110100000110,01111101110100000110,00000000000000000000,-21.0,-6.1,0.6,0.17428571428571427,-0.0,-21.0,0.6,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-25.0,0.7142857142857143,9,default_noise
plain_vqa,2,30,00000000000000000000,01111101110100000110,01111101110100000110,00000000000000000000,-21.0,-6.19,0.6,0.17685714285714288,-0.0,-21.0,0.6,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-25.0,0.7142857142857143,9,default_noise
plain_vqa,3,40,00000000000000000000,01101000100011011111,01101000100011011111,00000000000000000000,-21.0,-6.02,0.6,0.172,-0.0,-21.0,0.6,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-25.0,0.7142857142857143,9,default_noise
plain_vqa,4,50,00000000000000000000,01101000100011011111,01101000100011011111,00000000000000000000,-21.0,-6.15,0.6,0.1757142857142857,-0.0,-21.0,0.6,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-25.0,0.7142857142857143,9,default_noise
plain_vqa,5,60,00000000000000000000,10010111010010000010,10010111010010000010,00000000000000000000,-26.0,-9.05,0.7428571428571429,0.2585714285714286,-0.0,-26.0,0.7428571428571429,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.7428571428571429,9,default_noise
ndar_vqa,0,10,00000000000000000000,00011111111100100110,00011111111100100110,00000000000000000000,-28.0,-7.96,0.8,0.22742857142857142,-0.0,-28.0,0.8,28.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.8,9,default_noise
ndar_vqa,1,20,00011111111100100110,00001001110000100110,00010110001100000000,00011111111100100110,-25.0,-6.93,0.7142857142857143,0.19799999999999998,0.8,-25.0,0.7142857142857143,25.0,-28.0,0.8,28.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.8,9,default_noise
ndar_vqa,2,30,00010110001100000000,01001001010000000010,01011111011100000010,00010110001100000000,-30.0,-8.74,0.8571428571428571,0.24971428571428572,0.7142857142857143,-30.0,0.8571428571428571,30.0,-25.0,0.7142857142857143,25.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.8571428571428571,9,default_noise
ndar_vqa,3,40,01011111011100000010,00011000100001101110,01000111111101101100,01011111011100000010,-24.0,-7.35,0.6857142857142857,0.21,0.8571428571428571,-24.0,0.6857142857142857,24.0,-30.0,0.8571428571428571,30.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.8571428571428571,9,default_noise
ndar_vqa,4,50,01000111111101101100,01011000110001101110,00011111001100000010,01000111111101101100,-26.0,-7.9,0.7428571428571429,0.22571428571428573,0.6857142857142857,-26.0,0.7428571428571429,26.0,-24.0,0.6857142857142857,24.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.8571428571428571,9,default_noise
ndar_vqa,5,60,00011111001100000010,01000000010000000001,01011111011100000011,00011111001100000010,-23.0,-8.54,0.6571428571428571,0.24399999999999997,0.7428571428571429,-23.0,0.6571428571428571,23.0,-26.0,0.7428571428571429,26.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.8571428571428571,9,default_noise
random_search,0,10,00000000000000000000,10100111010100010010,10100111010100010010,00000000000000000000,-25.0,-7.39,0.7142857142857143,0.21114285714285713,-0.0,-25.0,0.7142857142857143,25.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
random_search,1,20,00000000000000000000,11011000101011011111,11011000101011011111,00000000000000000000,-23.0,-8.84,0.6571428571428571,0.25257142857142856,-0.0,-23.0,0.6571428571428571,23.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
random_search,2,30,00000000000000000000,11011000101011011111,11011000101011011111,00000000000000000000,-23.0,-8.75,0.6571428571428571,0.25,-0.0,-23.0,0.6571428571428571,23.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
random_search,3,40,00000000000000000000,00110100110101100101,00110100110101100101,00000000000000000000,-24.0,-8.41,0.6857142857142857,0.2402857142857143,-0.0,-24.0,0.6857142857142857,24.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
random_search,4,50,00000000000000000000,00110100110101100101,00110100110101100101,00000000000000000000,-24.0,-8.37,0.6857142857142857,0.23914285714285713,-0.0,-24.0,0.6857142857142857,24.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
random_search,5,60,00000000000000000000,00110100110101100101,00110100110101100101,00000000000000000000,-24.0,-8.43,0.6857142857142857,0.24085714285714285,-0.0,-24.0,0.6857142857142857,24.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-25.0,0.7142857142857143,9,default_noise
ndar_no_opt,0,10,00000000000000000000,01011110111110000111,01011110111110000111,00000000000000000000,-17.0,-3.96,0.4857142857142857,0.11314285714285714,-0.0,-17.0,0.4857142857142857,17.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-17.0,0.4857142857142857,9,default_noise
ndar_no_opt,1,20,01011110111110000111,01001000010010011101,00010110101100011010,01011110111110000111,-25.0,-7.33,0.7142857142857143,0.20942857142857144,0.4857142857142857,-25.0,0.7142857142857143,25.0,-17.0,0.4857142857142857,17.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.7142857142857143,9,default_noise
ndar_no_opt,2,30,00010110101100011010,01101010010000110111,01111100111100101101,00010110101100011010,-19.0,-4.85,0.5428571428571428,0.13857142857142857,0.7142857142857143,-19.0,0.5428571428571428,19.0,-25.0,0.7142857142857143,25.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.7142857142857143,9,default_noise
ndar_no_opt,3,40,01111100111100101101,01101010010000110111,00010110101100011010,01111100111100101101,-25.0,-4.91,0.7142857142857143,0.1402857142857143,0.5428571428571428,-25.0,0.7142857142857143,25.0,-19.0,0.5428571428571428,19.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.7142857142857143,9,default_noise
ndar_no_opt,4,50,00010110101100011010,01101010010000110111,01111100111100101101,00010110101100011010,-19.0,-4.84,0.5428571428571428,0.1382857142857143,0.7142857142857143,-19.0,0.5428571428571428,19.0,-25.0,0.7142857142857143,25.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.7142857142857143,9,default_noise
ndar_no_opt,5,60,01111100111100101101,01101010010000110111,00010110101100011010,01111100111100101101,-25.0,-5.12,0.7142857142857143,0.1462857142857143,0.5428571428571428,-25.0,0.7142857142857143,25.0,-19.0,0.5428571428571428,19.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-25.0,0.7142857142857143,9,default_noise
