method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,11111001101100000100,11111001101100000100,00000000000000000000,-24.0,-9.91,0.5714285714285714,0.23595238095238097,-0.0,-24.0,0.5714285714285714,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-24.0,0.5714285714285714,3,moderate_damping
plain_vqa,1,20,00000000000000000000,11111101101011000001,11111101101011000001,00000000000000000000,-30.0,-9.88,0.7142857142857143,0.23523809523809525,-0.0,-30.0,0.7142857142857143,30.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-30.0,0.7142857142857143,3,moderate_damping
plain_vqa,2,30,00000000000000000000,11001001010110110101,11001001010110110101,00000000000000000000,-35.0,-10.32,0.8333333333333334,0.24571428571428572,-0.0,-35.0,0.8333333333333334,35.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-35.0,0.8333333333333334,3,moderate_damping
plain_vqa,3,40,00000000000000000000,00111101101011000010,00111101101011000010,00000000000000000000,-28.0,-11.0,0.6666666666666666,0.2619047619047619,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-35.0,0.8333333333333334,3,moderate_damping
plain_vqa,4,50,00000000000000000000,00111101101011000010,00111101101011000010,00000000000000000000,-28.0,-10.99,0.6666666666666666,0.26166666666666666,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-35.0,0.8333333333333334,3,moderate_damping
plain_vqa,5,60,00000000000000000000,10011001010110110111,10011001010110110111,00000000000000000000,-28.0,-11.16,0.6666666666666666,0.26571428571428574,-0.0,-28.0,0.6666666666666666,28.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-35.0,0.8333333333333334,3,moderate_damping
ndar_vqa,0,10,00000000000000000000,11001100010110110111,11001100010110110111,00000000000000000000,-30.0,-9.46,0.7142857142857143,0.22523809523809527,-0.0,-30.0,0.7142857142857143,30.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.7142857142857143,3,moderate_damping
ndar_vqa,1,20,11001100010110110111,11001010111010111100,00000110101100001011,11001100010110110111,-22.0,-8.39,0.5238095238095238,0.19976190476190478,0.7142857142857143,-22.0,0.5238095238095238,22.0,-30.0,0.7142857142857143,30.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.7142857142857143,3,moderate_damping
ndar_vqa,2,30,00000110101100001011,11110111111000101100,11110001010100100111,00000110101100001011,-23.0,-7.7,0.5476190476190477,0.18333333333333335,0.5238095238095238,-23.0,0.5476190476190477,23.0,-22.0,0.5238095238095238,22.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-30.0,0.7142857142857143,3,moderate_damping
ndar_vqa,3,40,11110001010100100111,01110010000000011000,10000011010100111111,11110001010100100111,-39.0,-8.44,0.9285714285714286,0.20095238095238094,0.5476190476190477,-39.0,0.9285714285714286,39.0,-23.0,0.5476190476190477,23.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-39.0,0.9285714285714286,3,moderate_damping
