method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,11110110100011010100,11110110100011010100,00000000000000000000,-5.0,12.44,0.3333333333333333,-0.8293333333333333,-0.0,-5.0,0.3333333333333333,5.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
plain_vqa,1,20,00000000000000000000,00001001100000101101,00001001100000101101,00000000000000000000,-3.0,13.8,0.2,-0.92,-0.0,-3.0,0.2,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
plain_vqa,2,30,00000000000000000000,00000001010100100100,00000001010100100100,00000000000000000000,1.0,12.97,-0.06666666666666667,-0.8646666666666667,-0.0,1.0,-0.06666666666666667,-1.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
plain_vqa,3,40,00000000000000000000,00000001010100100100,00000001010100100100,00000000000000000000,1.0,12.87,-0.06666666666666667,-0.858,-0.0,1.0,-0.06666666666666667,-1.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
plain_vqa,4,50,00000000000000000000,10111011001111101000,10111011001111101000,00000000000000000000,-4.0,11.87,0.26666666666666666,-0.7913333333333333,-0.0,-4.0,0.26666666666666666,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
plain_vqa,5,60,00000000000000000000,10111011001111101000,10111011001111101000,00000000000000000000,-4.0,11.74,0.26666666666666666,-0.7826666666666667,-0.0,-4.0,0.26666666666666666,4.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-5.0,0.3333333333333333,5,strong_damping
ndar_vqa,0,10,00000000000000000000,10000001100100100101,10000001100100100101,00000000000000000000,-5.0,14.8,0.3333333333333333,-0.9866666666666667,-0.0,-5.0,0.3333333333333333,5.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-5.0,0.3333333333333333,5,strong_damping
ndar_vqa,1,20,10000001100100100101,01101110101000111010,11101111001100011111,10000001100100100101,-6.0,14.42,0.4,-0.9613333333333334,0.3333333333333333,-6.0,0.4,6.0,-5.0,0.3333333333333333,5.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-6.0,0.4,5,strong_damping
ndar_vqa,2,30,11101111001100011111,01101111111000101000,10000000110100110111,11101111001100011111,-5.0,16.06,0.3333333333333333,-1.0706666666666667,0.4,-5.0,0.3333333333333333,5.0,-6.0,0.4,6.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-6.0,0.4,5,strong_damping
ndar_vqa,3,40,10000000110100110111,01111111011001001100,11111111101101111011,10000000110100110111,-5.0,14.14,0.3333333333333333,-0.9426666666666667,0.3333333333333333,-5.0,0.3333333333333333,5.0,-5.0,0.3333333333333333,5.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-6.0,0.4,5,strong_damping
