method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,10111111010101011010,10111111010101011010,00000000000000000000,-3.0,14.95,0.25,-1.2458333333333333,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
plain_vqa,1,20,00000000000000000000,11000100101011111110,11000100101011111110,00000000000000000000,-2.0,14.65,0.16666666666666666,-1.2208333333333334,-0.0,-2.0,0.16666666666666666,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
plain_vqa,2,30,00000000000000000000,11011000100011111011,11011000100011111011,00000000000000000000,0.0,14.7,-0.0,-1.2249999999999999,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
plain_vqa,3,40,00000000000000000000,10111111100000010001,10111111100000010001,00000000000000000000,2.0,14.58,-0.16666666666666666,-1.215,-0.0,2.0,-0.16666666666666666,-2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
plain_vqa,4,50,00000000000000000000,11111110010001111110,11111110010001111110,00000000000000000000,-2.0,15.3,0.16666666666666666,-1.2750000000000001,-0.0,-2.0,0.16666666666666666,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
plain_vqa,5,60,00000000000000000000,10011110001111101110,10011110001111101110,00000000000000000000,1.0,14.3,-0.08333333333333333,-1.1916666666666667,-0.0,1.0,-0.08333333333333333,-1.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,noiseless
ndar_vqa,0,10,00000000000000000000,11111111011101010110,11111111011101010110,00000000000000000000,-3.0,14.58,0.25,-1.215,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-3.0,0.25,1,noiseless
ndar_vqa,1,20,11111111011101010110,01100000100000000001,10011111111101010111,11111111011101010110,3.0,15.1,-0.25,-1.2583333333333333,0.25,3.0,-0.25,-3.0,-3.0,0.25,3.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-3.0,0.25,1,noiseless
ndar_vqa,2,30,10011111111101010111,10110100001111001110,00101011110010011001,10011111111101010111,-4.0,16.42,0.3333333333333333,-1.3683333333333334,-0.25,-4.0,0.3333333333333333,4.0,3.0,-0.25,-3.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,0.3333333333333333,1,noiseless
ndar_vqa,3,40,00101011110010011001,10010100100101100110,10111111010111111111,00101011110010011001,-3.0,15.64,0.25,-1.3033333333333335,0.3333333333333333,-3.0,0.25,3.0,-4.0,0.3333333333333333,4.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-4.0,0.3333333333333333,1,noiseless
