method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0011011,0011011,0000000,-10.0,-3.14,1.0,0.314,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-10.0,1.0,2,default_noise
plain_vqa,1,20,0000000,0011011,0011011,0000000,-10.0,-3.5,1.0,0.35,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-10.0,1.0,2,default_noise
plain_vqa,2,30,0000000,1100100,1100100,0000000,-10.0,-3.66,1.0,0.366,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-10.0,1.0,2,default_noise
plain_vqa,3,40,0000000,1100100,1100100,0000000,-10.0,-3.62,1.0,0.362,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-10.0,1.0,2,default_noise
plain_vqa,4,50,0000000,1100100,1100100,0000000,-10.0,-3.64,1.0,0.364,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-10.0,1.0,2,default_noise
ndar_vqa,0,10,0000000,1100100,1100100,0000000,-10.0,-3.42,1.0,0.34199999999999997,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-10.0,1.0,2,default_noise
ndar_vqa,1,20,1100100,0000000,1100100,1100100,-10.0,-2.94,1.0,0.294,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-10.0,1.0,2,default_noise
ndar_vqa,2,30,1100100,0000000,1100100,1100100,-10.0,-3.18,1.0,0.318,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-10.0,1.0,2,default_noise
ndar_vqa,3,40,1100100,0000000,1100100,1100100,-10.0,-4.16,1.0,0.41600000000000004,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-10.0,1.0,2,default_noise
ndar_vqa,4,50,1100100,0000000,1100100,1100100,-10.0,-4.04,1.0,0.404,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-10.0,1.0,2,default_noise
random_search,0,10,0000000,0011011,0011011,0000000,-10.0,-4.0,1.0,0.4,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-10.0,1.0,2,default_noise
random_search,1,20,0000000,1100100,1100100,0000000,-10.0,-5.64,1.0,0.564,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-10.0,1.0,2,default_noise
random_search,2,30,0000000,1100100,1100100,0000000,-10.0,-5.66,1.0,0.5660000000000001,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-10.0,1.0,2,default_noise
random_search,3,40,0000000,1100100,1100100,0000000,-10.0,-5.56,1.0,0.5559999999999999,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-10.0,1.0,2,default_noise
random_search,4,50,0000000,1100100,1100100,0000000,-10.0,-5.58,1.0,0.558,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-10.0,1.0,2,default_noise
ndar_no_opt,0,10,0000000,1100100,1100100,0000000,-10.0,-2.68,1.0,0.268,-0.0,-10.0,1.0,10.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-10.0,1.0,2,default_noise
ndar_no_opt,1,20,1100100,0000000,1100100,1100100,-10.0,-2.98,1.0,0.298,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-10.0,1.0,2,default_noise
ndar_no_opt,2,30,1100100,0000000,1100100,1100100,-10.0,-2.98,1.0,0.298,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-10.0,1.0,2,default_noise
ndar_no_opt,3,40,1100100,0000000,1100100,1100100,-10.0,-3.0,1.0,0.3,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-10.0,1.0,2,default_noise
ndar_no_opt,4,50,1100100,0000000,1100100,1100100,-10.0,-2.98,1.0,0.298,1.0,-10.0,1.0,10.0,-10.0,1.0,10.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-10.0,1.0,2,default_noise
