label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,3.56,3.58,3.84,4.5859689391786205,0.15,3.56,1
NDAR_VQA_step_2,2,3.36,3.3,3.56,4.918527891480031,0.13985797296552485,3.36,2
NDAR_VQA_step_2,3,3.2,3.28,3.44,3.153312339850146,0.13424620340351448,3.2,3
NDAR_VQA_step_2,4,2.98,3.0,3.42,8.521481597830133,0.13040168401350324,2.98,4
NDAR_VQA_step_2,5,2.88,2.92,3.38,9.54578312198955,0.12749562686859503,2.88,5
NDAR_VQA_step_2,6,2.68,3.04,2.84,4.227474853132936,0.1251693459088872,2.68,6
NDAR_VQA_step_2,7,2.66,3.0,2.42,12.452044284957921,0.12323564912720256,2.66,7
NDAR_VQA_step_2,8,2.42,2.66,2.64,0.4352109815991018,0.12158476798279637,2.42,8
NDAR_VQA_step_2,9,2.38,2.7,2.48,4.844611270973688,0.12014695418838521,2.38,9
NDAR_VQA_step_2,10,2.26,2.38,2.42,0.8902618277281787,0.11887519957207077,2.26,10
