method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,01001111100111101011,01001111100111101011,00000000000000000000,-21.0,-6.01,0.525,0.15025,-0.0,-21.0,0.525,21.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-21.0,0.525,6,noiseless
plain_vqa,1,20,00000000000000000000,10100001111010000100,10100001111010000100,00000000000000000000,-26.0,-6.93,0.65,0.17325,-0.0,-26.0,0.65,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.65,6,noiseless
plain_vqa,2,30,00000000000000000000,01110001111001011110,01110001111001011110,00000000000000000000,-24.0,-8.03,0.6,0.20074999999999998,-0.0,-24.0,0.6,24.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.65,6,noiseless
plain_vqa,3,40,00000000000000000000,01100001111001010000,01100001111001010000,00000000000000000000,-26.0,-7.54,0.65,0.1885,-0.0,-26.0,0.65,26.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-26.0,0.65,6,noiseless
plain_vqa,4,50,00000000000000000000,01100001111010011100,01100001111010011100,00000000000000000000,-28.0,-10.04,0.7,0.251,-0.0,-28.0,0.7,28.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-28.0,0.7,6,noiseless
plain_vqa,5,60,00000000000000000000,00100001111010010000,00100001111010010000,00000000000000000000,-33.0,-10.18,0.825,0.2545,-0.0,-33.0,0.825,33.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-33.0,0.825,6,noiseless
ndar_vqa,0,10,00000000000000000000,01101100011011000011,01101100011011000011,00000000000000000000,-18.0,-7.03,0.45,0.17575000000000002,-0.0,-18.0,0.45,18.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-18.0,0.45,6,noiseless
ndar_vqa,1,20,01101100011011000011,00100010011100010000,01001110000111010011,01101100011011000011,-24.0,-5.92,0.6,0.148,0.45,-24.0,0.6,24.0,-18.0,0.45,18.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-24.0,0.6,6,noiseless
ndar_vqa,2,30,01001110000111010011,01001110111111100111,00000000111000110100,01001110000111010011,-28.0,-6.76,0.7,0.16899999999999998,0.6,-28.0,0.7,28.0,-24.0,0.6,24.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.7,6,noiseless
ndar_vqa,3,40,00000000111000110100,11001110101010001000,11001110010010111100,00000000111000110100,-21.0,-5.53,0.525,0.13825,0.7,-21.0,0.525,21.0,-28.0,0.7,28.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-28.0,0.7,6,noiseless
ndar_vqa,4,50,11001110010010111100,11001111101010001000,00000001111000110100,11001110010010111100,-35.0,-7.35,0.875,0.18375,0.525,-35.0,0.875,35.0,-21.0,0.525,21.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-35.0,0.875,6,noiseless
ndar_vqa,5,60,00000001111000110100,10001101100110111111,10001100011110001011,00000001111000110100,-24.0,-7.96,0.6,0.199,0.875,-24.0,0.6,24.0,-35.0,0.875,35.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-35.0,0.875,6,noiseless
