method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0001001,0001001,0000000,-2.0,0.82,1.0,-0.41,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,noiseless
plain_vqa,1,20,0000000,1001000,1001000,0000000,-2.0,0.76,1.0,-0.38,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,noiseless
plain_vqa,2,30,0000000,1110111,1110111,0000000,-2.0,0.2,1.0,-0.1,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,noiseless
plain_vqa,3,40,0000000,0001000,0001000,0000000,-2.0,0.02,1.0,-0.01,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,noiseless
plain_vqa,4,50,0000000,0001000,0001000,0000000,-2.0,0.02,1.0,-0.01,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-2.0,1.0,4,noiseless
ndar_vqa,0,10,0000000,0010100,0010100,0000000,-2.0,0.76,1.0,-0.38,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,noiseless
ndar_vqa,1,20,0010100,1111111,1101011,0010100,-2.0,0.74,1.0,-0.37,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,noiseless
ndar_vqa,2,30,1101011,1100010,0001001,1101011,-2.0,0.72,1.0,-0.36,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,noiseless
ndar_vqa,3,40,0001001,1111111,1110110,0001001,-2.0,1.44,1.0,-0.72,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,noiseless
ndar_vqa,4,50,1110110,0001000,1111110,1110110,-2.0,1.38,1.0,-0.69,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-2.0,1.0,4,noiseless
random_search,0,10,0000000,0010100,0010100,0000000,-2.0,0.3,1.0,-0.15,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,noiseless
random_search,1,20,0000000,0001001,0001001,0000000,-2.0,0.3,1.0,-0.15,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,noiseless
random_search,2,30,0000000,1110110,1110110,0000000,-2.0,0.68,1.0,-0.34,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,noiseless
random_search,3,40,0000000,1110111,1110111,0000000,-2.0,0.5,1.0,-0.25,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,noiseless
random_search,4,50,0000000,1110110,1110110,0000000,-2.0,0.34,1.0,-0.17,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-2.0,1.0,4,noiseless
ndar_no_opt,0,10,0000000,0100001,0100001,0000000,-2.0,1.88,1.0,-0.94,-0.0,-2.0,1.0,2.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,noiseless
ndar_no_opt,1,20,0100001,0010010,0110011,0100001,-2.0,1.76,1.0,-0.88,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,noiseless
ndar_no_opt,2,30,0110011,1001101,1111110,0110011,-2.0,1.68,1.0,-0.84,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,noiseless
ndar_no_opt,3,40,1111110,1001001,0110111,1111110,-2.0,2.24,1.0,-1.12,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,noiseless
ndar_no_opt,4,50,0110111,1011100,1101011,0110111,-2.0,1.48,1.0,-0.74,1.0,-2.0,1.0,2.0,-2.0,1.0,2.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-2.0,1.0,4,noiseless
