label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_0,1,0.56,0.82,0.62,3.527668414752787,0.15,0.56,1
NDAR_VQA_step_0,2,0.64,0.68,0.58,1.8917414967230883,0.13985797296552485,0.56,1
NDAR_VQA_step_0,3,0.58,0.58,0.62,0.7883280849625365,0.13424620340351448,0.56,1
NDAR_VQA_step_0,4,0.58,0.84,0.52,6.492557407870578,0.13040168401350324,0.56,1
NDAR_VQA_step_0,5,0.62,0.8,0.58,4.5653745366036995,0.12749562686859503,0.56,1
NDAR_VQA_step_0,6,0.56,0.58,0.56,0.4227474853132913,0.1251693459088872,0.56,1
NDAR_VQA_step_0,7,0.46,0.54,0.42,2.5762850244740547,0.12323564912720256,0.46,7
NDAR_VQA_step_0,8,0.46,0.76,0.38,8.269008650382927,0.12158476798279637,0.46,7
NDAR_VQA_step_0,9,0.54,0.5,0.66,3.523353651617225,0.12014695418838521,0.46,7
NDAR_VQA_step_0,10,0.54,0.58,0.82,5.3415709663690665,0.11887519957207077,0.46,7
