label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
PLAIN_VQA,1,-7.47,-6.3,-7.77,53.67681063550629,0.15,-7.47,1
PLAIN_VQA,2,-7.82,-7.92,-8.14,8.615809316844603,0.13985797296552485,-7.82,2
PLAIN_VQA,3,-7.6,-8.08,-7.72,14.68794764416391,0.13424620340351448,-7.82,2
PLAIN_VQA,4,-8.51,-7.76,-7.87,4.620299329825338,0.13040168401350324,-8.51,4
PLAIN_VQA,5,-8.36,-7.24,-8.67,61.432950797571046,0.12749562686859503,-8.51,4
PLAIN_VQA,6,-7.72,-7.77,-7.56,9.189289617268676,0.1251693459088872,-8.51,4
PLAIN_VQA,7,-7.95,-8.1,-7.48,27.55598627980475,0.12323564912720256,-8.51,4
PLAIN_VQA,8,-7.77,-7.95,-6.43,68.47389695439915,0.12158476798279637,-8.51,4
PLAIN_VQA,9,-7.91,-7.69,-7.77,3.647017512546213,0.12014695418838521,-8.51,4
PLAIN_VQA,10,-7.76,-8.15,-7.55,27.645256175057646,0.11887519957207077,-8.51,4
PLAIN_VQA,11,-7.8,-7.87,-7.66,9.769432222692439,0.11773635811599405,-8.51,4
PLAIN_VQA,12,-8.59,-7.84,-7.18,30.97494969257308,0.11670620664158385,-8.59,12
PLAIN_VQA,13,-8.44,-6.85,-8.78,91.31349295820152,0.1157665205588901,-8.59,12
PLAIN_VQA,14,-8.71,-8.25,-8.83,27.647527166420588,0.1149032538934747,-8.71,14
PLAIN_VQA,15,-9.26,-8.8,-8.46,16.320501604873183,0.11410535905106664,-9.26,15
PLAIN_VQA,16,-9.37,-8.22,-9.72,72.4730845084269,0.11336399462371698,-9.37,16
PLAIN_VQA,17,-9.78,-9.25,-10.44,57.848442522546115,0.11267197784575028,-9.78,17
PLAIN_VQA,18,-10.01,-10.17,-9.17,48.89358605039867,0.11202339647179556,-10.01,18
PLAIN_VQA,19,-10.11,-10.26,-10.03,11.307102211227333,0.11141332754655829,-10.11,19
PLAIN_VQA,20,-9.88,-10.08,-9.4,33.603329507129885,0.11083762965348032,-10.11,19
PLAIN_VQA,21,-9.87,-9.58,-10.0,20.857526664833408,0.11029278679529717,-10.11,19
PLAIN_VQA,22,-10.12,-9.8,-9.68,5.987359083265359,0.10977578926964035,-10.12,22
PLAIN_VQA,23,-9.86,-9.39,-10.2,40.596528588676016,0.10928404151849992,-10.12,22
PLAIN_VQA,24,-10.08,-9.8,-10.05,12.583768276660766,0.1088152899559173,-10.12,22
PLAIN_VQA,25,-10.14,-9.91,-10.12,10.61403716348175,0.1083675658041068,-10.14,25
PLAIN_VQA,26,-9.98,-10.13,-9.61,26.386696393485487,0.10793913935092088,-10.14,25
PLAIN_VQA,27,-9.83,-9.68,-9.13,28.015591610502508,0.10752848300191131,-10.14,25
