label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
PLAIN_VQA_step_1,0,01110111101110111011,11011101110111101110,5.0,-5.0,-0.125,11011101110111101110
PLAIN_VQA_step_1,1,11001101110000001101,10110000001110110011,-4.0,4.0,0.1,10110000001110110011
PLAIN_VQA_step_1,2,00110010110111000110,01100011101101001100,8.0,-8.0,-0.2,01100011101101001100
PLAIN_VQA_step_1,3,00001100101000100110,01100100010100110000,1.0,-1.0,-0.025,01100100010100110000
PLAIN_VQA_step_1,4,10001101100111110100,00101111100110110001,3.0,-3.0,-0.075,00101111100110110001
PLAIN_VQA_step_1,5,10001111011000100110,01100100011011110001,-4.0,4.0,0.1,01100100011011110001
PLAIN_VQA_step_1,6,01111110101000110110,01101100010101111110,-10.0,10.0,0.25,01101100010101111110
PLAIN_VQA_step_1,7,01111100000101001101,10110010100000111110,-6.0,6.0,0.15,10110010100000111110
PLAIN_VQA_step_1,8,00111010010100000110,01100000101001011100,2.0,-2.0,-0.05,01100000101001011100
PLAIN_VQA_step_1,9,10100001001111001010,01010011110010000101,-9.0,9.0,0.225,01010011110010000101
PLAIN_VQA_step_1,10,00100100110101110011,11001110101100100100,-8.0,8.0,0.2,11001110101100100100
PLAIN_VQA_step_1,11,01110100101010100110,01100101010100101110,-12.0,12.0,0.3,01100101010100101110
PLAIN_VQA_step_1,12,00010110000000100111,11100100000001101000,-3.0,3.0,0.075,11100100000001101000
PLAIN_VQA_step_1,13,00101110101110110010,01001101110101110100,-9.0,9.0,0.225,01001101110101110100
PLAIN_VQA_step_1,14,11101111111001100001,10000110011111110111,-9.0,9.0,0.225,10000110011111110111
PLAIN_VQA_step_1,15,11011100100001010010,01001010000100111011,-1.0,1.0,0.025,01001010000100111011
PLAIN_VQA_step_1,16,10000101000010111011,11011101000010100001,-3.0,3.0,0.075,11011101000010100001
PLAIN_VQA_step_1,17,10100001101100110011,11001100110110000101,-4.0,4.0,0.1,11001100110110000101
