label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_3,1,-1.18,-1.24,-1.04,3.527668414752787,0.15,-1.18,1
NDAR_VQA_step_3,2,-1.36,-1.22,-0.56,12.485493878372372,0.13985797296552485,-1.36,2
NDAR_VQA_step_3,3,-1.34,-1.28,-1.38,1.9708202124063365,0.13424620340351448,-1.36,2
NDAR_VQA_step_3,4,-1.36,-1.2,-1.22,0.4057848379919117,0.13040168401350324,-1.36,2
NDAR_VQA_step_3,5,-1.54,-1.4,-1.34,1.2451021463464593,0.12749562686859503,-1.54,5
NDAR_VQA_step_3,6,-1.62,-1.5,-1.4,2.113737426566468,0.1251693459088872,-1.62,6
NDAR_VQA_step_3,7,-1.72,-1.92,-1.18,15.887090984256657,0.12323564912720256,-1.72,7
NDAR_VQA_step_3,8,-1.86,-1.84,-1.22,13.491540429572147,0.12158476798279637,-1.86,8
NDAR_VQA_step_3,9,-2.02,-2.08,-1.76,7.04670730323445,0.12014695418838521,-2.02,9
NDAR_VQA_step_3,10,-1.96,-2.1,-1.84,5.7867018802331565,0.11887519957207077,-2.02,9
