label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_4,1,-7.37,-7.12,-6.2,33.59365019365018,0.15,-7.37,1
NDAR_VQA_step_4,2,-7.02,-7.33,-7.46,5.091160050862698,0.13985797296552485,-7.37,1
NDAR_VQA_step_4,3,-7.46,-8.17,-6.77,57.11979639397073,0.13424620340351448,-7.46,3
NDAR_VQA_step_4,4,-7.77,-7.34,-7.6,10.920707506859848,0.13040168401350324,-7.77,4
NDAR_VQA_step_4,5,-8.58,-6.81,-8.68,80.33539719682369,0.12749562686859503,-8.58,5
NDAR_VQA_step_4,6,-8.84,-8.04,-8.41,16.190653135187713,0.1251693459088872,-8.84,6
NDAR_VQA_step_4,7,-9.24,-8.65,-8.46,8.444576440585314,0.12323564912720256,-9.24,7
NDAR_VQA_step_4,8,-9.82,-9.74,-8.71,46.40007490988886,0.12158476798279637,-9.82,8
NDAR_VQA_step_4,9,-9.43,-10.13,-8.55,72.02859587278846,0.12014695418838521,-9.82,8
NDAR_VQA_step_4,10,-9.4,-8.03,-9.42,64.04484347221685,0.11887519957207077,-9.82,8
