label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
NDAR_NO_OPT_step_2,0,0001011,1101000,0.0,8.0,-0.0,1111111
NDAR_NO_OPT_step_2,1,0110111,1110110,-6.0,0.0,0.75,1100001
NDAR_NO_OPT_step_2,2,0111001,1001110,0.0,4.0,-0.0,1011001
NDAR_NO_OPT_step_2,3,0001101,1011000,-2.0,4.0,0.25,1001111
NDAR_NO_OPT_step_2,4,0101100,0011010,0.0,4.0,-0.0,0001101
NDAR_NO_OPT_step_2,5,1011101,1011101,-2.0,-4.0,0.25,1001010
NDAR_NO_OPT_step_2,6,0001000,0001000,-4.0,0.0,0.5,0011111
NDAR_NO_OPT_step_2,7,0110100,0010110,-2.0,8.0,0.25,0000001
NDAR_NO_OPT_step_2,8,1001010,0101001,-2.0,4.0,0.25,0111110
NDAR_NO_OPT_step_2,9,1010101,1010101,2.0,0.0,-0.25,1000010
NDAR_NO_OPT_step_2,10,0001101,1011000,-2.0,4.0,0.25,1001111
NDAR_NO_OPT_step_2,11,0101100,0011010,0.0,4.0,-0.0,0001101
NDAR_NO_OPT_step_2,12,1001101,1011001,-4.0,0.0,0.5,1001110
NDAR_NO_OPT_step_2,13,1101010,0101011,0.0,4.0,-0.0,0111100
NDAR_NO_OPT_step_2,14,0101101,1011010,0.0,4.0,-0.0,1001101
NDAR_NO_OPT_step_2,15,0001010,0101000,-2.0,2.0,0.25,0111111
NDAR_NO_OPT_step_2,16,1001111,1111001,-4.0,4.0,0.5,1101110
NDAR_NO_OPT_step_2,17,1101001,1001011,-2.0,2.0,0.25,1011100
NDAR_NO_OPT_step_2,18,0001111,1111000,-4.0,6.0,0.5,1101111
NDAR_NO_OPT_step_2,19,0110101,1010110,-2.0,4.0,0.25,1000001
NDAR_NO_OPT_step_2,20,0001011,1101000,0.0,8.0,-0.0,1111111
NDAR_NO_OPT_step_2,21,1001110,0111001,-2.0,2.0,0.25,0101110
NDAR_NO_OPT_step_2,22,1001010,0101001,-2.0,4.0,0.25,0111110
NDAR_NO_OPT_step_2,23,1101011,1101011,-2.0,6.0,0.25,1111100
NDAR_NO_OPT_step_2,24,0001010,0101000,-2.0,2.0,0.25,0111111
NDAR_NO_OPT_step_2,25,0101101,1011010,0.0,4.0,-0.0,1001101
