method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0010111,0010111,0000000,-8.0,-3.54,1.0,0.4425,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,noiseless
plain_vqa,1,20,0000000,0010111,0010111,0000000,-8.0,-4.08,1.0,0.51,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,noiseless
plain_vqa,2,30,0000000,0010111,0010111,0000000,-8.0,-5.14,1.0,0.6425,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,noiseless
plain_vqa,3,40,0000000,0010111,0010111,0000000,-8.0,-5.1,1.0,0.6375,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,noiseless
plain_vqa,4,50,0000000,0010111,0010111,0000000,-8.0,-5.62,1.0,0.7025,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,noiseless
ndar_vqa,0,10,0000000,0010111,0010111,0000000,-8.0,-4.26,1.0,0.5325,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,noiseless
ndar_vqa,1,20,0010111,0000001,0010110,0010111,-8.0,-4.44,1.0,0.555,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,noiseless
ndar_vqa,2,30,0010110,0000000,0010110,0010110,-8.0,-3.98,1.0,0.4975,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,noiseless
ndar_vqa,3,40,0010110,0000000,0010110,0010110,-8.0,-4.86,1.0,0.6075,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,noiseless
ndar_vqa,4,50,0010110,0000000,0010110,0010110,-8.0,-5.0,1.0,0.625,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,noiseless
random_search,0,10,0000000,0010110,0010110,0000000,-8.0,-3.36,1.0,0.42,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,noiseless
random_search,1,20,0000000,0010111,0010111,0000000,-8.0,-3.1,1.0,0.3875,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,noiseless
random_search,2,30,0000000,0010111,0010111,0000000,-8.0,-3.14,1.0,0.3925,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,noiseless
random_search,3,40,0000000,0010110,0010110,0000000,-8.0,-3.54,1.0,0.4425,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,noiseless
random_search,4,50,0000000,1101000,1101000,0000000,-8.0,-4.88,1.0,0.61,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,noiseless
ndar_no_opt,0,10,0000000,0000111,0000111,0000000,-6.0,-2.44,0.75,0.305,-0.0,-6.0,0.75,6.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,noiseless
ndar_no_opt,1,20,0000111,1110111,1110000,0000111,-4.0,-2.06,0.5,0.2575,0.75,-4.0,0.5,4.0,-6.0,0.75,6.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,noiseless
ndar_no_opt,2,30,1110000,1110111,0000111,1110000,-6.0,-2.3,0.75,0.2875,0.5,-6.0,0.75,6.0,-4.0,0.5,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,noiseless
ndar_no_opt,3,40,0000111,1000011,1000100,0000111,-4.0,-1.76,0.5,0.22,0.75,-4.0,0.5,4.0,-6.0,0.75,6.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,noiseless
ndar_no_opt,4,50,1000100,1000011,0000111,1000100,-6.0,-1.76,0.75,0.22,0.5,-6.0,0.75,6.0,-4.0,0.5,4.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,noiseless
