label,shot,bitstring_qiskit,bitstring_q0_first,hamiltonian_value,cut_value,approx_ratio,bitstring_original
NDAR_NO_OPT_step_1,0,1000001,1000001,-4.0,0.0,0.4,0100101
NDAR_NO_OPT_step_1,1,1000111,1110001,-2.0,4.0,0.2,0010101
NDAR_NO_OPT_step_1,2,1011011,1101101,-4.0,2.0,0.4,0001001
NDAR_NO_OPT_step_1,3,0001101,1011000,0.0,2.0,-0.0,0111100
NDAR_NO_OPT_step_1,4,1000101,1010001,-2.0,4.0,0.2,0110101
NDAR_NO_OPT_step_1,5,1000001,1000001,-4.0,0.0,0.4,0100101
NDAR_NO_OPT_step_1,6,0111101,1011110,-2.0,2.0,0.2,0111010
NDAR_NO_OPT_step_1,7,1001001,1001001,-2.0,0.0,0.2,0101101
NDAR_NO_OPT_step_1,8,1000111,1110001,-2.0,4.0,0.2,0010101
NDAR_NO_OPT_step_1,9,0111101,1011110,-2.0,2.0,0.2,0111010
NDAR_NO_OPT_step_1,10,0000001,1000000,-6.0,0.0,0.6,0100100
NDAR_NO_OPT_step_1,11,0000001,1000000,-6.0,0.0,0.6,0100100
NDAR_NO_OPT_step_1,12,0010001,1000100,-2.0,4.0,0.2,0100000
NDAR_NO_OPT_step_1,13,1010101,1010101,-2.0,4.0,0.2,0110001
NDAR_NO_OPT_step_1,14,1000001,1000001,-4.0,0.0,0.4,0100101
NDAR_NO_OPT_step_1,15,1000001,1000001,-4.0,0.0,0.4,0100101
NDAR_NO_OPT_step_1,16,0011001,1001100,-4.0,4.0,0.4,0101000
NDAR_NO_OPT_step_1,17,0000000,0000000,-10.0,0.0,1.0,1100100
NDAR_NO_OPT_step_1,18,1011001,1001101,-2.0,0.0,0.2,0101001
NDAR_NO_OPT_step_1,19,0011001,1001100,-4.0,4.0,0.4,0101000
NDAR_NO_OPT_step_1,20,0010011,1100100,0.0,10.0,-0.0,0000000
NDAR_NO_OPT_step_1,21,1000000,0000001,-6.0,2.0,0.6,1100101
NDAR_NO_OPT_step_1,22,1011001,1001101,-2.0,0.0,0.2,0101001
NDAR_NO_OPT_step_1,23,0101001,1001010,-4.0,2.0,0.4,0101110
NDAR_NO_OPT_step_1,24,1011000,0001101,0.0,2.0,-0.0,1101001
NDAR_NO_OPT_step_1,25,0000001,1000000,-6.0,0.0,0.6,0100100
NDAR_NO_OPT_step_1,26,0011000,0001100,-4.0,4.0,0.4,1101000
NDAR_NO_OPT_step_1,27,0111111,1111110,-6.0,2.0,0.6,0011010
NDAR_NO_OPT_step_1,28,1011000,0001101,0.0,2.0,-0.0,1101001
NDAR_NO_OPT_step_1,29,1100001,1000011,-2.0,0.0,0.2,0100111
NDAR_NO_OPT_step_1,30,1100111,1110011,-4.0,4.0,0.4,0010111
NDAR_NO_OPT_step_1,31,0011111,1111100,-2.0,4.0,0.2,0011000
NDAR_NO_OPT_step_1,32,1111001,1001111,-4.0,0.0,0.4,0101011
NDAR_NO_OPT_step_1,33,0101001,1001010,-4.0,2.0,0.4,0101110
