method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.72,0.25,-1.3933333333333333,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
plain_vqa,1,20,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.7,0.25,-1.3916666666666666,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
plain_vqa,2,30,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.75,0.25,-1.3958333333333333,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
plain_vqa,3,40,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.69,0.25,-1.3908333333333334,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
plain_vqa,4,50,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.75,0.25,-1.3958333333333333,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
plain_vqa,5,60,00000000000000000000,00110110000101010110,00110110000101010110,00000000000000000000,-3.0,16.8,0.25,-1.4000000000000001,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-3.0,0.25,1,strong_damping
ndar_vqa,0,10,00000000000000000000,11111111101101011000,11111111101101011000,00000000000000000000,4.0,16.74,-0.3333333333333333,-1.3949999999999998,-0.0,4.0,-0.3333333333333333,-4.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",4.0,-0.3333333333333333,1,strong_damping
ndar_vqa,1,20,11111111101101011000,11100100100000111110,00011011001101100110,11111111101101011000,0.0,15.82,-0.0,-1.3183333333333334,-0.3333333333333333,0.0,-0.0,0.0,4.0,-0.3333333333333333,-4.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",0.0,-0.0,1,strong_damping
ndar_vqa,2,30,00011011001101100110,11001111001101000000,11010100000000100110,00011011001101100110,1.0,17.47,-0.08333333333333333,-1.4558333333333333,-0.0,1.0,-0.08333333333333333,-1.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",0.0,-0.0,1,strong_damping
ndar_vqa,3,40,11010100000000100110,10000001001001000000,01010101001001100110,11010100000000100110,1.0,14.63,-0.08333333333333333,-1.2191666666666667,-0.08333333333333333,1.0,-0.08333333333333333,-1.0,1.0,-0.08333333333333333,-1.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",0.0,-0.0,1,strong_damping
ndar_vqa,4,50,01010101001001100110,11001000111000001101,10011101110001101011,01010101001001100110,2.0,15.78,-0.16666666666666666,-1.315,-0.08333333333333333,2.0,-0.16666666666666666,-2.0,1.0,-0.08333333333333333,-1.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",0.0,-0.0,1,strong_damping
ndar_vqa,5,60,10011101110001101011,01010101001010000000,11001000111011101011,10011101110001101011,0.0,16.77,-0.0,-1.3975,-0.16666666666666666,0.0,-0.0,0.0,2.0,-0.16666666666666666,-2.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",0.0,-0.0,1,strong_damping
random_search,0,10,00000000000000000000,00000110001001010110,00000110001001010110,00000000000000000000,-1.0,16.77,0.08333333333333333,-1.3975,-0.0,-1.0,0.08333333333333333,1.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-1.0,0.08333333333333333,1,strong_damping
random_search,1,20,00000000000000000000,00000110001001010110,00000110001001010110,00000000000000000000,-1.0,16.85,0.08333333333333333,-1.4041666666666668,-0.0,-1.0,0.08333333333333333,1.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-1.0,0.08333333333333333,1,strong_damping
random_search,2,30,00000000000000000000,00010011101100000100,00010011101100000100,00000000000000000000,-3.0,16.81,0.25,-1.4008333333333332,-0.0,-3.0,0.25,3.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-3.0,0.25,1,strong_damping
random_search,3,40,00000000000000000000,11000000100010010010,11000000100010010010,00000000000000000000,0.0,16.12,-0.0,-1.3433333333333335,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-3.0,0.25,1,strong_damping
random_search,4,50,00000000000000000000,11000000100010010010,11000000100010010010,00000000000000000000,0.0,16.03,-0.0,-1.3358333333333334,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-3.0,0.25,1,strong_damping
random_search,5,60,00000000000000000000,11000000100010010010,11000000100010010010,00000000000000000000,0.0,16.11,-0.0,-1.3425,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-3.0,0.25,1,strong_damping
ndar_no_opt,0,10,00000000000000000000,01010000101010100110,01010000101010100110,00000000000000000000,0.0,17.84,-0.0,-1.4866666666666666,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
ndar_no_opt,1,20,01010000101010100110,01010000101010100110,00000000000000000000,01010000101010100110,0.0,17.09,-0.0,-1.4241666666666666,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
ndar_no_opt,2,30,00000000000000000000,01010000101010100110,01010000101010100110,00000000000000000000,0.0,17.91,-0.0,-1.4925,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
ndar_no_opt,3,40,01010000101010100110,01010000101010100110,00000000000000000000,01010000101010100110,0.0,16.91,-0.0,-1.4091666666666667,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
ndar_no_opt,4,50,00000000000000000000,01010000101010100110,01010000101010100110,00000000000000000000,0.0,17.77,-0.0,-1.4808333333333332,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
ndar_no_opt,5,60,01010000101010100110,01010000101010100110,00000000000000000000,01010000101010100110,0.0,16.97,-0.0,-1.4141666666666666,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,0.0,-0.0,1,strong_damping
