label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,-8.06,-6.95,-6.58,13.510489751794102,0.15,-8.06,1
NDAR_VQA_step_2,2,-8.61,-7.97,-7.12,33.28835417871767,0.13985797296552485,-8.61,2
NDAR_VQA_step_2,3,-8.02,-6.79,-7.45,26.92790401430048,0.13424620340351448,-8.61,2
NDAR_VQA_step_2,4,-7.17,-7.21,-7.46,10.500680295057556,0.13040168401350324,-8.61,2
NDAR_VQA_step_2,5,-8.37,-8.18,-8.05,5.584813708870053,0.12749562686859503,-8.61,2
NDAR_VQA_step_2,6,-8.74,-7.78,-9.95,94.95599271177626,0.1251693459088872,-8.74,6
NDAR_VQA_step_2,7,-7.55,-8.32,-8.17,6.666770874146335,0.12323564912720256,-8.74,6
NDAR_VQA_step_2,8,-9.25,-9.28,-8.03,56.31077052170983,0.12158476798279637,-9.25,8
NDAR_VQA_step_2,9,-10.88,-8.11,-8.8,31.455526045711473,0.12014695418838521,-10.88,9
NDAR_VQA_step_2,10,-9.55,-10.17,-7.93,103.20895638688181,0.11887519957207077,-10.88,9
