label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_2,1,-2.4,-2.46,-2.52,1.058300524425837,0.15,-2.4,1
NDAR_VQA_step_2,2,-2.54,-2.44,-2.36,1.5133931973784711,0.13985797296552485,-2.54,2
NDAR_VQA_step_2,3,-2.34,-2.3,-2.34,0.7883280849625365,0.13424620340351448,-2.54,2
NDAR_VQA_step_2,4,-2.22,-2.32,-2.28,0.8115696759838233,0.13040168401350324,-2.54,2
NDAR_VQA_step_2,5,-2.06,-2.18,-2.16,0.4150340487821546,0.12749562686859503,-2.54,2
NDAR_VQA_step_2,6,-2.26,-2.04,-2.34,6.341212279699394,0.1251693459088872,-2.54,2
NDAR_VQA_step_2,7,-2.36,-2.3,-2.22,1.717523349649361,0.12323564912720256,-2.54,2
NDAR_VQA_step_2,8,-2.44,-2.34,-2.38,0.8704219631982036,0.12158476798279637,-2.54,2
NDAR_VQA_step_2,9,-2.46,-2.54,-2.18,7.927545716138757,0.12014695418838521,-2.54,2
NDAR_VQA_step_2,10,-2.48,-2.4,-2.32,1.7805236554563575,0.11887519957207077,-2.54,2
