method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,0010110,0010110,0000000,-8.0,-2.56,1.0,0.32,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,strong_damping
plain_vqa,1,20,0000000,1101000,1101000,0000000,-8.0,-2.66,1.0,0.3325,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,strong_damping
plain_vqa,2,30,0000000,0010110,0010110,0000000,-8.0,-3.46,1.0,0.4325,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,strong_damping
plain_vqa,3,40,0000000,1101001,1101001,0000000,-8.0,-3.56,1.0,0.445,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,strong_damping
plain_vqa,4,50,0000000,1101001,1101001,0000000,-8.0,-3.56,1.0,0.445,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,strong_damping
ndar_vqa,0,10,0000000,1101001,1101001,0000000,-8.0,-2.78,1.0,0.3475,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,strong_damping
ndar_vqa,1,20,1101001,0000000,1101001,1101001,-8.0,-2.34,1.0,0.2925,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,strong_damping
ndar_vqa,2,30,1101001,0001000,1100001,1101001,-6.0,-2.16,0.75,0.27,1.0,-6.0,0.75,6.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,strong_damping
ndar_vqa,3,40,1100001,0001000,1101001,1100001,-8.0,-2.86,1.0,0.3575,0.75,-8.0,1.0,8.0,-6.0,0.75,6.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,strong_damping
ndar_vqa,4,50,1101001,0000000,1101001,1101001,-8.0,-2.48,1.0,0.31,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,strong_damping
random_search,0,10,0000000,0010111,0010111,0000000,-8.0,-2.8,1.0,0.35,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,strong_damping
random_search,1,20,0000000,0010111,0010111,0000000,-8.0,-2.74,1.0,0.3425,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,strong_damping
random_search,2,30,0000000,1100001,1100001,0000000,-6.0,-2.88,0.75,0.36,-0.0,-6.0,0.75,6.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,strong_damping
random_search,3,40,0000000,1101000,1101000,0000000,-8.0,-3.02,1.0,0.3775,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,strong_damping
random_search,4,50,0000000,1101000,1101000,0000000,-8.0,-3.06,1.0,0.3825,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,strong_damping
ndar_no_opt,0,10,0000000,1101000,1101000,0000000,-8.0,-2.48,1.0,0.31,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,strong_damping
ndar_no_opt,1,20,1101000,0000001,1101001,1101000,-8.0,-1.9,1.0,0.2375,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,strong_damping
ndar_no_opt,2,30,1101001,0000001,1101000,1101001,-8.0,-2.3,1.0,0.2875,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,strong_damping
ndar_no_opt,3,40,1101000,0000001,1101001,1101000,-8.0,-1.86,1.0,0.2325,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,strong_damping
ndar_no_opt,4,50,1101001,0000001,1101000,1101001,-8.0,-2.3,1.0,0.2875,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,strong_damping
