label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_1,1,-2.06,-1.9,-2.04,2.4693678903269536,0.15,-2.06,1
NDAR_VQA_step_1,2,-2.2,-1.9,-2.52,11.728797279683144,0.13985797296552485,-2.2,2
NDAR_VQA_step_1,3,-2.36,-2.06,-2.06,0.0,0.13424620340351448,-2.36,3
NDAR_VQA_step_1,4,-2.44,-2.12,-2.4,5.680987731886754,0.13040168401350324,-2.44,4
NDAR_VQA_step_1,5,-2.6,-2.84,-2.04,16.60136195128617,0.12749562686859503,-2.6,5
NDAR_VQA_step_1,6,-2.72,-2.6,-2.42,3.804727367819643,0.1251693459088872,-2.72,6
NDAR_VQA_step_1,7,-2.8,-2.7,-2.72,0.42938083741234273,0.12323564912720256,-2.8,7
NDAR_VQA_step_1,8,-2.92,-2.68,-2.7,0.4352109815991018,0.12158476798279637,-2.92,8
NDAR_VQA_step_1,9,-3.0,-2.66,-2.8,3.0829344451650647,0.12014695418838521,-3.0,9
NDAR_VQA_step_1,10,-3.14,-2.92,-3.08,3.561047310912715,0.11887519957207077,-3.14,10
