method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,00000000000000000000,10001111010100010001,10001111010100010001,00000000000000000000,-13.0,0.05,0.4482758620689655,-0.001724137931034483,-0.0,-13.0,0.4482758620689655,13.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.4482758620689655,4,default_noise
plain_vqa,1,20,00000000000000000000,00110011010000011000,00110011010000011000,00000000000000000000,-11.0,0.1,0.3793103448275862,-0.003448275862068966,-0.0,-11.0,0.3793103448275862,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.4482758620689655,4,default_noise
plain_vqa,2,30,00000000000000000000,00110011010000011000,00110011010000011000,00000000000000000000,-11.0,0.02,0.3793103448275862,-0.0006896551724137932,-0.0,-11.0,0.3793103448275862,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.4482758620689655,4,default_noise
plain_vqa,3,40,00000000000000000000,00110011010000011000,00110011010000011000,00000000000000000000,-11.0,-0.2,0.3793103448275862,0.006896551724137932,-0.0,-11.0,0.3793103448275862,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.4482758620689655,4,default_noise
plain_vqa,4,50,00000000000000000000,00110011010000011000,00110011010000011000,00000000000000000000,-11.0,-0.22,0.3793103448275862,0.007586206896551724,-0.0,-11.0,0.3793103448275862,11.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-13.0,0.4482758620689655,4,default_noise
plain_vqa,5,60,00000000000000000000,11110111001011100111,11110111001011100111,00000000000000000000,-16.0,-2.37,0.5517241379310345,0.08172413793103449,-0.0,-16.0,0.5517241379310345,16.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-16.0,0.5517241379310345,4,default_noise
ndar_vqa,0,10,00000000000000000000,11001111110100000001,11001111110100000001,00000000000000000000,-16.0,-1.45,0.5517241379310345,0.049999999999999996,-0.0,-16.0,0.5517241379310345,16.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-16.0,0.5517241379310345,4,default_noise
ndar_vqa,1,20,11001111110100000001,00111111101000101110,11110000011100101111,11001111110100000001,-18.0,-1.92,0.6206896551724138,0.06620689655172414,0.5517241379310345,-18.0,0.6206896551724138,18.0,-16.0,0.5517241379310345,16.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-18.0,0.6206896551724138,4,default_noise
ndar_vqa,2,30,11110000011100101111,00101111010111011111,11011111001011110000,11110000011100101111,-16.0,0.22,0.5517241379310345,-0.007586206896551724,0.6206896551724138,-16.0,0.5517241379310345,16.0,-18.0,0.6206896551724138,18.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-18.0,0.6206896551724138,4,default_noise
ndar_vqa,3,40,11011111001011110000,00011111000100010111,11000000001111100111,11011111001011110000,-18.0,-2.63,0.6206896551724138,0.09068965517241379,0.5517241379310345,-18.0,0.6206896551724138,18.0,-16.0,0.5517241379310345,16.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-18.0,0.6206896551724138,4,default_noise
