label,epoch,loss,loss_plus,loss_minus,grad_norm,ck,best_loss_so_far,best_epoch_so_far
NDAR_VQA_step_3,1,0.42,0.2,1.3,19.402176281140335,0.15,0.42,1
NDAR_VQA_step_3,2,0.22,0.6,0.36,4.54017959213541,0.13985797296552485,0.22,2
NDAR_VQA_step_3,3,0.16,0.24,0.26,0.39416404248126824,0.13424620340351448,0.16,3
NDAR_VQA_step_3,4,0.12,0.08,0.3,4.463633217911022,0.13040168401350324,0.12,4
NDAR_VQA_step_3,5,0.14,0.2,0.26,1.2451021463464633,0.12749562686859503,0.12,4
NDAR_VQA_step_3,6,0.14,0.18,0.14,0.8454949706265862,0.1251693459088872,0.12,4
NDAR_VQA_step_3,7,0.2,0.32,0.18,3.0056658618863965,0.12323564912720256,0.12,4
NDAR_VQA_step_3,8,0.3,0.3,0.24,1.3056329447973047,0.12158476798279637,0.12,4
NDAR_VQA_step_3,9,0.32,0.26,0.26,0.0,0.12014695418838521,0.12,4
NDAR_VQA_step_3,10,0.3,0.3,0.48,4.006178224776801,0.11887519957207077,0.12,4
