method,step,cumulative_budget_units,gauge_before,best_bitstring_current_frame,best_bitstring_original,attractor_bitstring_original,min_energy_current_frame,expected_energy_current_frame,best_ratio_current_frame,expected_ratio_current_frame,zero_ratio_current_frame,best_energy_original,best_ar_original,best_cut_original,attractor_energy_original,attractor_ar_original,attractor_cut_original,note,cum_best_energy_original,cum_best_ar_original,instance_idx,noise
plain_vqa,0,10,0000000,1101000,1101000,0000000,-8.0,-3.08,1.0,0.385,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,moderate_damping
plain_vqa,1,20,0000000,0010111,0010111,0000000,-8.0,-3.52,1.0,0.44,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,moderate_damping
plain_vqa,2,30,0000000,0010111,0010111,0000000,-8.0,-3.84,1.0,0.48,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,moderate_damping
plain_vqa,3,40,0000000,1101000,1101000,0000000,-8.0,-4.56,1.0,0.57,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,moderate_damping
plain_vqa,4,50,0000000,0010111,0010111,0000000,-8.0,-5.44,1.0,0.68,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Budget-matched cumulative optimization on original Hamiltonian.,-8.0,1.0,3,moderate_damping
ndar_vqa,0,10,0000000,1101000,1101000,0000000,-8.0,-2.86,1.0,0.3575,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,moderate_damping
ndar_vqa,1,20,1101000,0000100,1101100,1101000,-6.0,-3.0,0.75,0.375,1.0,-6.0,0.75,6.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,moderate_damping
ndar_vqa,2,30,1101100,0000100,1101000,1101100,-8.0,-3.88,1.0,0.485,0.75,-8.0,1.0,8.0,-6.0,0.75,6.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,moderate_damping
ndar_vqa,3,40,1101000,0000000,1101000,1101000,-8.0,-3.3,1.0,0.4125,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,moderate_damping
ndar_vqa,4,50,1101000,0000000,1101000,1101000,-8.0,-3.5,1.0,0.4375,1.0,-8.0,1.0,8.0,-8.0,1.0,8.0,"NDAR outer step: optimize current transformed Hamiltonian, then remap using best sampled bitstring.",-8.0,1.0,3,moderate_damping
random_search,0,10,0000000,0010110,0010110,0000000,-8.0,-2.98,1.0,0.3725,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,moderate_damping
random_search,1,20,0000000,0010110,0010110,0000000,-8.0,-2.94,1.0,0.3675,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,moderate_damping
random_search,2,30,0000000,0010110,0010110,0000000,-8.0,-2.98,1.0,0.3725,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,moderate_damping
random_search,3,40,0000000,0010111,0010111,0000000,-8.0,-3.5,1.0,0.4375,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,moderate_damping
random_search,4,50,0000000,0010111,0010111,0000000,-8.0,-3.54,1.0,0.4425,-0.0,-8.0,1.0,8.0,0.0,-0.0,0.0,Random-parameter search on original Hamiltonian; keep the best parameter vector found so far.,-8.0,1.0,3,moderate_damping
ndar_no_opt,0,10,0000000,0000111,0000111,0000000,-6.0,-2.58,0.75,0.3225,-0.0,-6.0,0.75,6.0,0.0,-0.0,0.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-6.0,0.75,3,moderate_damping
ndar_no_opt,1,20,0000111,0010000,0010111,0000111,-8.0,-2.36,1.0,0.295,0.75,-8.0,1.0,8.0,-6.0,0.75,6.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,moderate_damping
ndar_no_opt,2,30,0010111,1111100,1101011,0010111,-6.0,-2.48,0.75,0.31,1.0,-6.0,0.75,6.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,moderate_damping
ndar_no_opt,3,40,1101011,1111100,0010111,1101011,-8.0,-2.32,1.0,0.29,0.75,-8.0,1.0,8.0,-6.0,0.75,6.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,moderate_damping
ndar_no_opt,4,50,0010111,1111100,1101011,0010111,-6.0,-2.46,0.75,0.3075,1.0,-6.0,0.75,6.0,-8.0,1.0,8.0,NDAR-style remap loop with fixed circuit parameters and no optimization.,-8.0,1.0,3,moderate_damping
